Feature,Total_Stability_Count,Overall_Usage_Percentage,Conditional_Mean_Count,Conditional_Usage_Percentage,Mean_Rank_or_Score,Usage_Rank,Internal_Rank,Global_Score
id.phrase.in.brackets_mean_clinical_original,0.0,0.0,0.0,0.0,75.4,111.0,786.0,897.0
id.phrase.in.brackets_mean_clinical_simple,0.0,0.0,0.0,0.0,75.4,111.0,786.0,897.0
total_word_count_screen_min_medical_simple,0.0,0.0,0.0,0.0,75.4,111.0,786.0,897.0
total_word_count_screen_min_medical_original,0.0,0.0,0.0,0.0,75.41999999999999,111.0,789.0,900.0
id.phrase.in.brackets_mean_medical_original,0.0,0.0,0.0,0.0,75.47999999999999,111.0,790.0,901.0
total_word_count_screen_min_clinical_simple,0.0,0.0,0.0,0.0,75.6,111.0,791.0,902.0
id.phrase.in.brackets_mean_medical_simple,0.0,0.0,0.0,0.0,76.2,111.0,792.0,903.0
total_word_count_screen_min_clinical_original,0.0,0.0,0.0,0.0,76.32000000000001,111.0,793.0,904.0
Average_duration_of_fixations_mean_clinical_simple,0.0,0.0,0.0,0.0,76.35999999999999,111.0,794.0,905.0
id.phrase.in.brackets_std_clinical_original,0.0,0.0,0.0,0.0,76.38000000000001,111.0,795.0,906.0
total_word_count_screen_std_medical_original,0.0,0.0,0.0,0.0,76.4,111.0,796.0,907.0
total_word_count_screen_std_medical_simple,0.0,0.0,0.0,0.0,76.4,111.0,796.0,907.0
id.phrase.in.brackets_std_clinical_simple,0.0,0.0,0.0,0.0,76.4,111.0,796.0,907.0
id.phrase.in.brackets_std_medical_original,0.0,0.0,0.0,0.0,76.4,111.0,796.0,907.0
id.phrase.in.brackets_std_medical_simple,0.0,0.0,0.0,0.0,76.44000000000001,111.0,800.0,911.0
id.phrase.in.brackets_min_clinical_original,0.0,0.0,0.0,0.0,76.78,111.0,801.0,912.0
total_word_count_screen_std_clinical_simple,0.0,0.0,0.0,0.0,77.02000000000001,111.0,802.0,913.0
total_word_count_screen_std_clinical_original,0.0,0.0,0.0,0.0,77.38000000000001,111.0,803.0,914.0
Average_duration_of_fixations_mean_clinical_original,0.0,0.0,0.0,0.0,77.38000000000001,111.0,803.0,914.0
id.phrase.in.brackets_min_clinical_simple,0.0,0.0,0.0,0.0,77.4,111.0,805.0,916.0
id.phrase.in.brackets_min_medical_simple,0.0,0.0,0.0,0.0,77.4,111.0,805.0,916.0
id.phrase.in.brackets_min_medical_original,0.0,0.0,0.0,0.0,77.4,111.0,805.0,916.0
id.phrase.in.brackets_max_clinical_original,0.0,0.0,0.0,0.0,77.41999999999999,111.0,808.0,919.0
id.phrase.in.brackets_max_clinical_simple,0.0,0.0,0.0,0.0,77.46000000000001,111.0,809.0,920.0
total_word_count_screen_mean_medical_simple,0.0,0.0,0.0,0.0,77.47999999999999,111.0,810.0,921.0
id.phrase.in.brackets_max_medical_original,0.0,0.0,0.0,0.0,77.88000000000001,111.0,811.0,922.0
total_word_count_screen_mean_medical_original,0.0,0.0,0.0,0.0,77.91999999999999,111.0,812.0,923.0
id.phrase.in.brackets_max_medical_simple,0.0,0.0,0.0,0.0,78.3,111.0,813.0,924.0
total_word_count_screen_mean_clinical_simple,0.0,0.0,0.0,0.0,78.35999999999999,111.0,814.0,925.0
total_word_count_screen_mean_clinical_original,0.0,0.0,0.0,0.0,78.38000000000001,111.0,815.0,926.0
Total_duration_of_fixations_max_medical_simple,0.0,0.0,0.0,0.0,78.38000000000001,111.0,815.0,926.0
tag.id_mean_clinical_original,0.0,0.0,0.0,0.0,78.38000000000001,111.0,815.0,926.0
tag.id_mean_clinical_simple,0.0,0.0,0.0,0.0,78.4,111.0,818.0,929.0
tag.id_mean_medical_original,0.0,0.0,0.0,0.0,78.4,111.0,818.0,929.0
tag.id_mean_medical_simple,0.0,0.0,0.0,0.0,78.41999999999999,111.0,820.0,931.0
tag.id_std_clinical_original,0.0,0.0,0.0,0.0,78.62,111.0,821.0,932.0
word_count_text_max_medical_simple,0.0,0.0,0.0,0.0,79.17999999999999,111.0,822.0,933.0
word_count_text_max_medical_original,0.0,0.0,0.0,0.0,79.38000000000001,111.0,823.0,934.0
Total_duration_of_fixations_max_medical_original,0.0,0.0,0.0,0.0,79.38000000000001,111.0,823.0,934.0
word_count_text_max_clinical_original,0.0,0.0,0.0,0.0,79.4,111.0,825.0,936.0
tag.id_std_medical_simple,0.0,0.0,0.0,0.0,79.4,111.0,825.0,936.0
word_count_text_max_clinical_simple,0.0,0.0,0.0,0.0,79.4,111.0,825.0,936.0
tag.id_std_medical_original,0.0,0.0,0.0,0.0,79.4,111.0,825.0,936.0
tag.id_std_clinical_simple,0.0,0.0,0.0,0.0,79.4,111.0,825.0,936.0
tag.id_min_clinical_original,0.0,0.0,0.0,0.0,79.44000000000001,111.0,830.0,941.0
tag.id_min_clinical_simple,0.0,0.0,0.0,0.0,79.82000000000001,111.0,831.0,942.0
word_count_text_min_medical_simple,0.0,0.0,0.0,0.0,79.97999999999999,111.0,832.0,943.0
word_count_text_min_medical_original,0.0,0.0,0.0,0.0,80.35999999999999,111.0,833.0,944.0
Total_duration_of_fixations_max_clinical_simple,0.0,0.0,0.0,0.0,80.38000000000001,111.0,834.0,945.0
word_count_text_min_clinical_simple,0.0,0.0,0.0,0.0,80.4,111.0,835.0,946.0
tag.id_min_medical_simple,0.0,0.0,0.0,0.0,80.4,111.0,835.0,946.0
tag.id_max_clinical_simple,0.0,0.0,0.0,0.0,80.4,111.0,835.0,946.0
tag.id_max_clinical_original,0.0,0.0,0.0,0.0,80.4,111.0,835.0,946.0
tag.id_min_medical_original,0.0,0.0,0.0,0.0,80.4,111.0,835.0,946.0
tag.id_max_medical_original,0.0,0.0,0.0,0.0,80.47999999999999,111.0,840.0,951.0
tag.id_max_medical_simple,0.0,0.0,0.0,0.0,80.76,111.0,841.0,952.0
word_count_text_min_clinical_original,0.0,0.0,0.0,0.0,81.03999999999999,111.0,842.0,953.0
word_count_text_std_medical_simple,0.0,0.0,0.0,0.0,81.32000000000001,111.0,843.0,954.0
Total_duration_of_fixations_max_clinical_original,0.0,0.0,0.0,0.0,81.38000000000001,111.0,844.0,955.0
Sentence_id_current_mean_clinical_original,0.0,0.0,0.0,0.0,81.4,111.0,845.0,956.0
Sentence_id_current_mean_clinical_simple,0.0,0.0,0.0,0.0,81.4,111.0,845.0,956.0
word_count_text_std_medical_original,0.0,0.0,0.0,0.0,81.4,111.0,845.0,956.0
Sentence_id_current_mean_medical_original,0.0,0.0,0.0,0.0,81.4,111.0,845.0,956.0
word_count_text_std_clinical_simple,0.0,0.0,0.0,0.0,81.41999999999999,111.0,849.0,960.0
Sentence_id_current_mean_medical_simple,0.0,0.0,0.0,0.0,81.41999999999999,111.0,849.0,960.0
word_count_text_std_clinical_original,0.0,0.0,0.0,0.0,81.74000000000001,111.0,851.0,962.0
Sentence_id_current_std_clinical_original,0.0,0.0,0.0,0.0,82.05999999999999,111.0,852.0,963.0
word_count_text_mean_medical_simple,0.0,0.0,0.0,0.0,82.38000000000001,111.0,853.0,964.0
Sentence_id_current_std_clinical_simple,0.0,0.0,0.0,0.0,82.38000000000001,111.0,853.0,964.0
Total_duration_of_fixations_std_medical_simple,0.0,0.0,0.0,0.0,82.38000000000001,111.0,853.0,964.0
Sentence_id_current_min_clinical_original,0.0,0.0,0.0,0.0,82.4,111.0,856.0,967.0
word_count_text_mean_medical_original,0.0,0.0,0.0,0.0,82.4,111.0,856.0,967.0
Sentence_id_current_std_medical_original,0.0,0.0,0.0,0.0,82.4,111.0,856.0,967.0
Sentence_id_current_std_medical_simple,0.0,0.0,0.0,0.0,82.4,111.0,856.0,967.0
Sentence_id_current_min_clinical_simple,0.0,0.0,0.0,0.0,82.46000000000001,111.0,860.0,971.0
word_count_text_mean_clinical_simple,0.0,0.0,0.0,0.0,82.76,111.0,861.0,972.0
Sentence_id_current_min_medical_original,0.0,0.0,0.0,0.0,83.03999999999999,111.0,862.0,973.0
word_count_text_mean_clinical_original,0.0,0.0,0.0,0.0,83.34,111.0,863.0,974.0
Total_duration_of_fixations_std_medical_original,0.0,0.0,0.0,0.0,83.38000000000001,111.0,864.0,975.0
Sentence_id_current_max_clinical_original,0.0,0.0,0.0,0.0,83.4,111.0,865.0,976.0
word_count_screen_max_medical_simple,0.0,0.0,0.0,0.0,83.4,111.0,865.0,976.0
Sentence_id_current_min_medical_simple,0.0,0.0,0.0,0.0,83.4,111.0,865.0,976.0
Sentence_id_current_max_clinical_simple,0.0,0.0,0.0,0.0,83.4,111.0,865.0,976.0
Sentence_id_current_max_medical_original,0.0,0.0,0.0,0.0,83.46000000000001,111.0,869.0,980.0
word_count_screen_max_medical_original,0.0,0.0,0.0,0.0,83.55999999999999,111.0,870.0,981.0
Sentence_id_current_max_medical_simple,0.0,0.0,0.0,0.0,83.66,111.0,871.0,982.0
word_count_screen_max_clinical_simple,0.0,0.0,0.0,0.0,84.14,111.0,872.0,983.0
left_dependents_mean_clinical_original,0.0,0.0,0.0,0.0,84.24000000000001,111.0,873.0,984.0
word_count_screen_max_clinical_original,0.0,0.0,0.0,0.0,84.34,111.0,874.0,985.0
Total_duration_of_fixations_std_clinical_simple,0.0,0.0,0.0,0.0,84.38000000000001,111.0,875.0,986.0
word_count_screen_min_medical_simple,0.0,0.0,0.0,0.0,84.4,111.0,876.0,987.0
left_dependents_mean_medical_original,0.0,0.0,0.0,0.0,84.4,111.0,876.0,987.0
left_dependents_mean_clinical_simple,0.0,0.0,0.0,0.0,84.4,111.0,876.0,987.0
left_dependents_mean_medical_simple,0.0,0.0,0.0,0.0,84.41999999999999,111.0,879.0,990.0
left_dependents_std_clinical_original,0.0,0.0,0.0,0.0,84.47999999999999,111.0,880.0,991.0
word_count_screen_min_medical_original,0.0,0.0,0.0,0.0,84.8,111.0,881.0,992.0
left_dependents_std_clinical_simple,0.0,0.0,0.0,0.0,85.02000000000001,111.0,882.0,993.0
word_count_screen_min_clinical_simple,0.0,0.0,0.0,0.0,85.32000000000001,111.0,883.0,994.0
left_dependents_max_clinical_original,0.0,0.0,0.0,0.0,85.38000000000001,111.0,884.0,995.0
word_count_screen_min_clinical_original,0.0,0.0,0.0,0.0,85.38000000000001,111.0,884.0,995.0
Total_duration_of_fixations_std_clinical_original,0.0,0.0,0.0,0.0,85.38000000000001,111.0,884.0,995.0
left_dependents_std_medical_original,0.0,0.0,0.0,0.0,85.4,111.0,887.0,998.0
left_dependents_std_medical_simple,0.0,0.0,0.0,0.0,85.4,111.0,887.0,998.0
left_dependents_max_clinical_simple,0.0,0.0,0.0,0.0,85.44000000000001,111.0,889.0,1000.0
left_dependents_max_medical_original,0.0,0.0,0.0,0.0,85.55999999999999,111.0,890.0,1001.0
left_dependents_max_medical_simple,0.0,0.0,0.0,0.0,85.8,111.0,891.0,1002.0
word_count_screen_std_medical_simple,0.0,0.0,0.0,0.0,86.0,111.0,892.0,1003.0
word_count_screen_std_medical_original,0.0,0.0,0.0,0.0,86.24000000000001,111.0,893.0,1004.0
word_count_screen_std_clinical_simple,0.0,0.0,0.0,0.0,86.35999999999999,111.0,894.0,1005.0
right_dependents_mean_clinical_original,0.0,0.0,0.0,0.0,86.4,111.0,895.0,1006.0
right_dependents_mean_clinical_simple,0.0,0.0,0.0,0.0,86.4,111.0,895.0,1006.0
right_dependents_mean_medical_original,0.0,0.0,0.0,0.0,86.4,111.0,895.0,1006.0
word_count_screen_std_clinical_original,0.0,0.0,0.0,0.0,86.4,111.0,895.0,1006.0
Total_duration_of_fixations_mean_medical_simple,0.0,0.0,0.0,0.0,86.4,111.0,895.0,1006.0
right_dependents_mean_medical_simple,0.0,0.0,0.0,0.0,86.47999999999999,111.0,900.0,1011.0
word_count_screen_mean_medical_simple,0.0,0.0,0.0,0.0,86.72,111.0,901.0,1012.0
right_dependents_std_clinical_original,0.0,0.0,0.0,0.0,87.08000000000001,111.0,902.0,1013.0
word_count_screen_mean_medical_original,0.0,0.0,0.0,0.0,87.32000000000001,111.0,903.0,1014.0
Total_duration_of_fixations_mean_medical_original,0.0,0.0,0.0,0.0,87.4,111.0,904.0,1015.0
word_count_screen_mean_clinical_simple,0.0,0.0,0.0,0.0,87.4,111.0,904.0,1015.0
right_dependents_std_medical_simple,0.0,0.0,0.0,0.0,87.4,111.0,904.0,1015.0
right_dependents_std_medical_original,0.0,0.0,0.0,0.0,87.4,111.0,904.0,1015.0
right_dependents_std_clinical_simple,0.0,0.0,0.0,0.0,87.4,111.0,904.0,1015.0
right_dependents_max_clinical_original,0.0,0.0,0.0,0.0,87.4,111.0,904.0,1015.0
word_count_screen_mean_clinical_original,0.0,0.0,0.0,0.0,87.41999999999999,111.0,910.0,1021.0
right_dependents_max_clinical_simple,0.0,0.0,0.0,0.0,87.5,111.0,911.0,1022.0
id.line_max_medical_simple,0.0,0.0,0.0,0.0,88.3,111.0,912.0,1023.0
right_dependents_max_medical_original,0.0,0.0,0.0,0.0,88.38000000000001,111.0,913.0,1024.0
Total_duration_of_fixations_mean_clinical_simple,0.0,0.0,0.0,0.0,88.4,111.0,914.0,1025.0
right_dependents_max_medical_simple,0.0,0.0,0.0,0.0,88.4,111.0,914.0,1025.0
id.line_mean_clinical_simple,0.0,0.0,0.0,0.0,88.4,111.0,914.0,1025.0
id.line_max_clinical_simple,0.0,0.0,0.0,0.0,88.4,111.0,914.0,1025.0
id.line_max_medical_original,0.0,0.0,0.0,0.0,88.4,111.0,914.0,1025.0
id.line_mean_clinical_original,0.0,0.0,0.0,0.0,88.4,111.0,914.0,1025.0
id.line_max_clinical_original,0.0,0.0,0.0,0.0,88.52000000000001,111.0,920.0,1031.0
id.line_mean_medical_original,0.0,0.0,0.0,0.0,88.9,111.0,921.0,1032.0
id.line_min_medical_simple,0.0,0.0,0.0,0.0,88.91999999999999,111.0,922.0,1033.0
id.line_mean_medical_simple,0.0,0.0,0.0,0.0,89.26,111.0,923.0,1034.0
Total_duration_of_fixations_mean_clinical_original,0.0,0.0,0.0,0.0,89.4,111.0,924.0,1035.0
id.line_std_clinical_simple,0.0,0.0,0.0,0.0,89.4,111.0,924.0,1035.0
id.line_std_medical_original,0.0,0.0,0.0,0.0,89.4,111.0,924.0,1035.0
id.line_min_clinical_simple,0.0,0.0,0.0,0.0,89.4,111.0,924.0,1035.0
id.line_std_clinical_original,0.0,0.0,0.0,0.0,89.4,111.0,924.0,1035.0
id.line_min_clinical_original,0.0,0.0,0.0,0.0,89.4,111.0,924.0,1035.0
id.line_std_medical_simple,0.0,0.0,0.0,0.0,89.4,111.0,924.0,1035.0
id.line_min_medical_original,0.0,0.0,0.0,0.0,89.4,111.0,924.0,1035.0
