Feature,Total_Stability_Count,Overall_Usage_Percentage,Conditional_Mean_Count,Conditional_Usage_Percentage,Mean_Rank_or_Score,Usage_Rank,Internal_Rank,Global_Score
Peak_velocity_of_entry_saccade_mean_medical,0.0,0.0,0.0,0.0,75.64,130.0,792.0,922.0
tag.id_std_clinical_simple,0.0,0.0,0.0,0.0,76.16,130.0,793.0,923.0
Minimum_duration_of_fixations_mean_medical_simple,0.0,0.0,0.0,0.0,76.26,130.0,794.0,924.0
Time_to_exit_saccade_max_medical,0.0,0.0,0.0,0.0,76.35999999999999,130.0,795.0,925.0
tag.id_std_medical_original,0.0,0.0,0.0,0.0,76.38000000000001,130.0,796.0,926.0
Time_to_exit_saccade_min_medical,0.0,0.0,0.0,0.0,76.4,130.0,797.0,927.0
tag.id_std_medical_simple,0.0,0.0,0.0,0.0,76.4,130.0,797.0,927.0
tag.id_min_clinical_original,0.0,0.0,0.0,0.0,76.41999999999999,130.0,799.0,929.0
tag.id_min_clinical_simple,0.0,0.0,0.0,0.0,76.44000000000001,130.0,800.0,930.0
tag.id_min_medical_original,0.0,0.0,0.0,0.0,76.52000000000001,130.0,801.0,931.0
tag.id_min_medical_simple,0.0,0.0,0.0,0.0,76.74000000000001,130.0,802.0,932.0
Time_to_exit_saccade_std_medical,0.0,0.0,0.0,0.0,77.05999999999999,130.0,803.0,933.0
Minimum_duration_of_fixations_mean_medical_original,0.0,0.0,0.0,0.0,77.26,130.0,804.0,934.0
Time_to_exit_saccade_mean_medical,0.0,0.0,0.0,0.0,77.28,130.0,805.0,935.0
tag.id_max_medical_original,0.0,0.0,0.0,0.0,77.4,130.0,806.0,936.0
tag.id_max_clinical_simple,0.0,0.0,0.0,0.0,77.4,130.0,806.0,936.0
Time_to_entry_saccade_max_medical,0.0,0.0,0.0,0.0,77.4,130.0,806.0,936.0
tag.id_max_clinical_original,0.0,0.0,0.0,0.0,77.4,130.0,806.0,936.0
tag.id_max_medical_simple,0.0,0.0,0.0,0.0,77.44000000000001,130.0,810.0,940.0
Sentence_id_current_mean_clinical_original,0.0,0.0,0.0,0.0,77.46000000000001,130.0,811.0,941.0
Sentence_id_current_mean_clinical_simple,0.0,0.0,0.0,0.0,77.64,130.0,812.0,942.0
Maximum_duration_of_Visit_max_medical,5.0,2.0,1.0,2.0,80.772,100.0,842.0,942.0
Time_to_entry_saccade_min_medical,0.0,0.0,0.0,0.0,78.14,130.0,813.0,943.0
Minimum_duration_of_fixations_mean_clinical_simple,0.0,0.0,0.0,0.0,78.26,130.0,814.0,944.0
Time_to_entry_saccade_std_medical,0.0,0.0,0.0,0.0,78.34,130.0,815.0,945.0
Sentence_id_current_mean_medical_original,0.0,0.0,0.0,0.0,78.38000000000001,130.0,816.0,946.0
Time_to_entry_saccade_mean_medical,0.0,0.0,0.0,0.0,78.38000000000001,130.0,816.0,946.0
Sentence_id_current_mean_medical_simple,0.0,0.0,0.0,0.0,78.4,130.0,818.0,948.0
Sentence_id_current_std_clinical_original,0.0,0.0,0.0,0.0,78.4,130.0,818.0,948.0
Number_of_saccades_in_AOI_max_medical,0.0,0.0,0.0,0.0,78.44000000000001,130.0,820.0,950.0
Sentence_id_current_std_clinical_simple,0.0,0.0,0.0,0.0,78.47999999999999,130.0,821.0,951.0
Number_of_saccades_in_AOI_std_medical,0.0,0.0,0.0,0.0,78.84,130.0,822.0,952.0
Sentence_id_current_std_medical_original,0.0,0.0,0.0,0.0,78.96000000000001,130.0,823.0,953.0
Minimum_duration_of_fixations_mean_clinical_original,0.0,0.0,0.0,0.0,79.26,130.0,824.0,954.0
Number_of_saccades_in_AOI_mean_medical,0.0,0.0,0.0,0.0,79.34,130.0,825.0,955.0
Sentence_id_current_std_medical_simple,0.0,0.0,0.0,0.0,79.35999999999999,130.0,826.0,956.0
Sentence_id_current_min_clinical_original,0.0,0.0,0.0,0.0,79.4,130.0,827.0,957.0
Duration_of_first_Visit_max_medical,0.0,0.0,0.0,0.0,79.4,130.0,827.0,957.0
Sentence_id_current_min_clinical_simple,0.0,0.0,0.0,0.0,79.4,130.0,827.0,957.0
Duration_of_first_Visit_min_medical,0.0,0.0,0.0,0.0,79.4,130.0,827.0,957.0
Sentence_id_current_min_medical_original,0.0,0.0,0.0,0.0,79.41999999999999,130.0,831.0,961.0
Duration_of_first_Visit_std_medical,0.0,0.0,0.0,0.0,79.8,130.0,832.0,962.0
Sentence_id_current_min_medical_simple,0.0,0.0,0.0,0.0,80.02000000000001,130.0,833.0,963.0
Average_duration_of_fixations_max_medical_simple,0.0,0.0,0.0,0.0,80.26,130.0,834.0,964.0
Duration_of_first_Visit_mean_medical,0.0,0.0,0.0,0.0,80.38000000000001,130.0,835.0,965.0
Sentence_id_current_max_medical_simple,0.0,0.0,0.0,0.0,80.4,130.0,836.0,966.0
Sentence_id_current_max_medical_original,0.0,0.0,0.0,0.0,80.4,130.0,836.0,966.0
Sentence_id_current_max_clinical_original,0.0,0.0,0.0,0.0,80.4,130.0,836.0,966.0
Sentence_id_current_max_clinical_simple,0.0,0.0,0.0,0.0,80.4,130.0,836.0,966.0
left_dependents_mean_clinical_original,0.0,0.0,0.0,0.0,80.41999999999999,130.0,840.0,970.0
left_dependents_mean_clinical_simple,0.0,0.0,0.0,0.0,80.53999999999999,130.0,841.0,971.0
left_dependents_mean_medical_original,0.0,0.0,0.0,0.0,80.84,130.0,843.0,973.0
Time_to_first_Visit_max_medical,0.0,0.0,0.0,0.0,80.96000000000001,130.0,844.0,974.0
Average_duration_of_fixations_max_medical_original,0.0,0.0,0.0,0.0,81.26,130.0,845.0,975.0
Time_to_first_Visit_min_medical,0.0,0.0,0.0,0.0,81.28,130.0,846.0,976.0
Time_to_first_Visit_std_medical,0.0,0.0,0.0,0.0,81.38000000000001,130.0,847.0,977.0
left_dependents_std_clinical_original,0.0,0.0,0.0,0.0,81.4,130.0,848.0,978.0
left_dependents_mean_medical_simple,0.0,0.0,0.0,0.0,81.4,130.0,848.0,978.0
Time_to_first_Visit_mean_medical,0.0,0.0,0.0,0.0,81.4,130.0,848.0,978.0
left_dependents_std_medical_original,0.0,0.0,0.0,0.0,81.41999999999999,130.0,851.0,981.0
left_dependents_std_clinical_simple,0.0,0.0,0.0,0.0,81.41999999999999,130.0,851.0,981.0
Number_of_Visits_max_medical,0.0,0.0,0.0,0.0,81.62,130.0,853.0,983.0
left_dependents_std_medical_simple,0.0,0.0,0.0,0.0,82.17999999999999,130.0,854.0,984.0
Average_duration_of_fixations_max_clinical_simple,0.0,0.0,0.0,0.0,82.26,130.0,855.0,985.0
left_dependents_max_clinical_simple,0.0,0.0,0.0,0.0,82.38000000000001,130.0,856.0,986.0
Number_of_Visits_std_medical,0.0,0.0,0.0,0.0,82.4,130.0,857.0,987.0
Number_of_Visits_mean_medical,0.0,0.0,0.0,0.0,82.4,130.0,857.0,987.0
left_dependents_max_clinical_original,0.0,0.0,0.0,0.0,82.4,130.0,857.0,987.0
left_dependents_max_medical_original,0.0,0.0,0.0,0.0,82.4,130.0,857.0,987.0
left_dependents_max_medical_simple,0.0,0.0,0.0,0.0,82.47999999999999,130.0,861.0,991.0
right_dependents_mean_clinical_original,0.0,0.0,0.0,0.0,82.82000000000001,130.0,862.0,992.0
Maximum_duration_of_Visit_min_medical,0.0,0.0,0.0,0.0,82.97999999999999,130.0,863.0,993.0
Average_duration_of_fixations_max_clinical_original,0.0,0.0,0.0,0.0,83.26,130.0,864.0,994.0
Maximum_duration_of_Visit_std_medical,0.0,0.0,0.0,0.0,83.32000000000001,130.0,865.0,995.0
Maximum_duration_of_Visit_mean_medical,0.0,0.0,0.0,0.0,83.4,130.0,866.0,996.0
right_dependents_mean_medical_original,0.0,0.0,0.0,0.0,83.4,130.0,866.0,996.0
right_dependents_mean_medical_simple,0.0,0.0,0.0,0.0,83.4,130.0,866.0,996.0
right_dependents_std_clinical_original,0.0,0.0,0.0,0.0,83.4,130.0,866.0,996.0
right_dependents_mean_clinical_simple,0.0,0.0,0.0,0.0,83.4,130.0,866.0,996.0
right_dependents_std_clinical_simple,0.0,0.0,0.0,0.0,83.44000000000001,130.0,871.0,1001.0
Minimum_duration_of_Visit_max_medical,0.0,0.0,0.0,0.0,83.58000000000001,130.0,872.0,1002.0
right_dependents_std_medical_original,0.0,0.0,0.0,0.0,84.22,130.0,873.0,1003.0
Average_duration_of_fixations_min_medical_simple,0.0,0.0,0.0,0.0,84.26,130.0,874.0,1004.0
Minimum_duration_of_Visit_min_medical,0.0,0.0,0.0,0.0,84.35999999999999,130.0,875.0,1005.0
Minimum_duration_of_Visit_std_medical,0.0,0.0,0.0,0.0,84.4,130.0,876.0,1006.0
right_dependents_std_medical_simple,0.0,0.0,0.0,0.0,84.4,130.0,876.0,1006.0
right_dependents_max_clinical_original,0.0,0.0,0.0,0.0,84.4,130.0,876.0,1006.0
right_dependents_max_clinical_simple,0.0,0.0,0.0,0.0,84.41999999999999,130.0,879.0,1009.0
right_dependents_max_medical_original,0.0,0.0,0.0,0.0,84.5,130.0,880.0,1010.0
Minimum_duration_of_Visit_mean_medical,0.0,0.0,0.0,0.0,84.52000000000001,130.0,881.0,1011.0
Average_duration_of_Visit_max_medical,0.0,0.0,0.0,0.0,84.74000000000001,130.0,882.0,1012.0
right_dependents_max_medical_simple,0.0,0.0,0.0,0.0,85.03999999999999,130.0,883.0,1013.0
id.line_mean_clinical_original,0.0,0.0,0.0,0.0,85.3,130.0,884.0,1014.0
Average_duration_of_Visit_min_medical,0.0,0.0,0.0,0.0,85.3,130.0,884.0,1014.0
Average_duration_of_Visit_std_medical,0.0,0.0,0.0,0.0,85.38000000000001,130.0,886.0,1016.0
id.line_mean_clinical_simple,0.0,0.0,0.0,0.0,85.4,130.0,887.0,1017.0
id.line_mean_medical_simple,0.0,0.0,0.0,0.0,85.4,130.0,887.0,1017.0
Average_duration_of_fixations_min_medical_original,0.0,0.0,0.0,0.0,85.4,130.0,887.0,1017.0
id.line_mean_medical_original,0.0,0.0,0.0,0.0,85.4,130.0,887.0,1017.0
id.line_std_clinical_original,0.0,0.0,0.0,0.0,85.47999999999999,130.0,891.0,1021.0
Average_duration_of_Visit_mean_medical,0.0,0.0,0.0,0.0,85.58000000000001,130.0,892.0,1022.0
id.line_std_clinical_simple,0.0,0.0,0.0,0.0,86.24000000000001,130.0,893.0,1023.0
Total_duration_of_Visit_max_medical,0.0,0.0,0.0,0.0,86.3,130.0,894.0,1024.0
Total_duration_of_Visit_std_medical,0.0,0.0,0.0,0.0,86.4,130.0,895.0,1025.0
Average_duration_of_fixations_min_clinical_simple,0.0,0.0,0.0,0.0,86.4,130.0,895.0,1025.0
id.line_std_medical_simple,0.0,0.0,0.0,0.0,86.4,130.0,895.0,1025.0
id.line_min_clinical_original,0.0,0.0,0.0,0.0,86.4,130.0,895.0,1025.0
id.line_std_medical_original,0.0,0.0,0.0,0.0,86.4,130.0,895.0,1025.0
id.line_min_clinical_simple,0.0,0.0,0.0,0.0,86.46000000000001,130.0,900.0,1030.0
Total_duration_of_Visit_mean_medical,0.0,0.0,0.0,0.0,86.53999999999999,130.0,901.0,1031.0
Average_whole-fixation_pupil_diameter_max_medical,0.0,0.0,0.0,0.0,86.7,130.0,902.0,1032.0
id.line_min_medical_original,0.0,0.0,0.0,0.0,87.1,130.0,903.0,1033.0
id.line_min_medical_simple,0.0,0.0,0.0,0.0,87.26,130.0,904.0,1034.0
Average_whole-fixation_pupil_diameter_min_medical,0.0,0.0,0.0,0.0,87.34,130.0,905.0,1035.0
Average_duration_of_fixations_min_clinical_original,0.0,0.0,0.0,0.0,87.4,130.0,906.0,1036.0
id.line_max_medical_original,0.0,0.0,0.0,0.0,87.4,130.0,906.0,1036.0
id.line_max_clinical_original,0.0,0.0,0.0,0.0,87.4,130.0,906.0,1036.0
id.line_max_clinical_simple,0.0,0.0,0.0,0.0,87.4,130.0,906.0,1036.0
id.line_max_medical_simple,0.0,0.0,0.0,0.0,87.44000000000001,130.0,910.0,1040.0
Average_whole-fixation_pupil_diameter_std_medical,0.0,0.0,0.0,0.0,87.47999999999999,130.0,911.0,1041.0
Average_whole-fixation_pupil_diameter_mean_medical,0.0,0.0,0.0,0.0,87.67999999999999,130.0,912.0,1042.0
word_count_screen_mean_clinical_original,0.0,0.0,0.0,0.0,88.12,130.0,913.0,1043.0
word_count_screen_mean_clinical_simple,0.0,0.0,0.0,0.0,88.32000000000001,130.0,914.0,1044.0
Duration_of_first_whole_fixation_max_medical,0.0,0.0,0.0,0.0,88.35999999999999,130.0,915.0,1045.0
Duration_of_first_whole_fixation_min_medical,0.0,0.0,0.0,0.0,88.4,130.0,916.0,1046.0
Average_duration_of_fixations_std_medical_simple,0.0,0.0,0.0,0.0,88.4,130.0,916.0,1046.0
word_count_screen_mean_medical_simple,0.0,0.0,0.0,0.0,88.4,130.0,916.0,1046.0
word_count_screen_mean_medical_original,0.0,0.0,0.0,0.0,88.4,130.0,916.0,1046.0
word_count_screen_std_clinical_original,0.0,0.0,0.0,0.0,88.46000000000001,130.0,920.0,1050.0
Duration_of_first_whole_fixation_std_medical,0.0,0.0,0.0,0.0,88.47999999999999,130.0,921.0,1051.0
word_count_screen_std_clinical_simple,0.0,0.0,0.0,0.0,88.67999999999999,130.0,922.0,1052.0
Duration_of_first_whole_fixation_mean_medical,0.0,0.0,0.0,0.0,89.12,130.0,923.0,1053.0
word_count_screen_std_medical_original,0.0,0.0,0.0,0.0,89.32000000000001,130.0,924.0,1054.0
Time_to_first_whole_fixation_max_medical,0.0,0.0,0.0,0.0,89.34,130.0,925.0,1055.0
Time_to_first_whole_fixation_min_medical,0.0,0.0,0.0,0.0,89.4,130.0,926.0,1056.0
Average_duration_of_fixations_std_medical_original,0.0,0.0,0.0,0.0,89.4,130.0,926.0,1056.0
word_count_screen_std_medical_simple,0.0,0.0,0.0,0.0,89.4,130.0,926.0,1056.0
word_count_screen_min_clinical_original,0.0,0.0,0.0,0.0,89.4,130.0,926.0,1056.0
word_count_screen_min_clinical_simple,0.0,0.0,0.0,0.0,89.4,130.0,926.0,1056.0
word_count_screen_min_medical_original,0.0,0.0,0.0,0.0,89.46000000000001,130.0,931.0,1061.0
Time_to_first_whole_fixation_std_medical,0.0,0.0,0.0,0.0,89.5,130.0,932.0,1062.0
word_count_screen_min_medical_simple,0.0,0.0,0.0,0.0,90.3,130.0,933.0,1063.0
Time_to_first_whole_fixation_mean_medical,0.0,0.0,0.0,0.0,90.34,130.0,934.0,1064.0
word_count_screen_max_medical_original,0.0,0.0,0.0,0.0,90.4,130.0,935.0,1065.0
Average_duration_of_fixations_std_clinical_simple,0.0,0.0,0.0,0.0,90.4,130.0,935.0,1065.0
word_count_screen_max_medical_simple,0.0,0.0,0.0,0.0,90.4,130.0,935.0,1065.0
word_count_screen_max_clinical_original,0.0,0.0,0.0,0.0,90.4,130.0,935.0,1065.0
Number_of_whole_fixations_max_medical,0.0,0.0,0.0,0.0,90.4,130.0,935.0,1065.0
word_count_screen_max_clinical_simple,0.0,0.0,0.0,0.0,90.4,130.0,935.0,1065.0
word_count_text_mean_clinical_original,0.0,0.0,0.0,0.0,90.47999999999999,130.0,941.0,1071.0
word_count_text_mean_clinical_simple,0.0,0.0,0.0,0.0,90.76,130.0,942.0,1072.0
Number_of_whole_fixations_std_medical,0.0,0.0,0.0,0.0,91.05999999999999,130.0,943.0,1073.0
Number_of_whole_fixations_mean_medical,0.0,0.0,0.0,0.0,91.32000000000001,130.0,944.0,1074.0
word_count_text_mean_medical_simple,0.0,0.0,0.0,0.0,91.4,130.0,945.0,1075.0
word_count_text_mean_medical_original,0.0,0.0,0.0,0.0,91.4,130.0,945.0,1075.0
Average_duration_of_fixations_std_clinical_original,0.0,0.0,0.0,0.0,91.4,130.0,945.0,1075.0
Maximum_duration_of_whole_fixations_max_medical,0.0,0.0,0.0,0.0,91.4,130.0,945.0,1075.0
Maximum_duration_of_whole_fixations_min_medical,0.0,0.0,0.0,0.0,91.4,130.0,945.0,1075.0
word_count_text_std_clinical_original,0.0,0.0,0.0,0.0,91.4,130.0,945.0,1075.0
word_count_text_std_clinical_simple,0.0,0.0,0.0,0.0,91.44000000000001,130.0,951.0,1081.0
Maximum_duration_of_whole_fixations_std_medical,0.0,0.0,0.0,0.0,91.76,130.0,952.0,1082.0
word_count_text_std_medical_original,0.0,0.0,0.0,0.0,92.03999999999999,130.0,953.0,1083.0
Maximum_duration_of_whole_fixations_mean_medical,0.0,0.0,0.0,0.0,92.35999999999999,130.0,954.0,1084.0
word_count_text_min_clinical_simple,0.0,0.0,0.0,0.0,92.4,130.0,955.0,1085.0
Average_duration_of_fixations_mean_medical_simple,0.0,0.0,0.0,0.0,92.4,130.0,955.0,1085.0
Minimum_duration_of_whole_fixations_max_medical,0.0,0.0,0.0,0.0,92.4,130.0,955.0,1085.0
word_count_text_std_medical_simple,0.0,0.0,0.0,0.0,92.4,130.0,955.0,1085.0
word_count_text_min_clinical_original,0.0,0.0,0.0,0.0,92.4,130.0,955.0,1085.0
word_count_text_min_medical_original,0.0,0.0,0.0,0.0,92.47999999999999,130.0,960.0,1090.0
word_count_text_min_medical_simple,0.0,0.0,0.0,0.0,92.58000000000001,130.0,961.0,1091.0
word_count_text_max_clinical_original,0.0,0.0,0.0,0.0,92.82000000000001,130.0,962.0,1092.0
Minimum_duration_of_whole_fixations_min_medical,0.0,0.0,0.0,0.0,92.96000000000001,130.0,963.0,1093.0
Minimum_duration_of_whole_fixations_std_medical,0.0,0.0,0.0,0.0,93.22,130.0,964.0,1094.0
Minimum_duration_of_whole_fixations_mean_medical,0.0,0.0,0.0,0.0,93.32000000000001,130.0,965.0,1095.0
total_word_count_screen_mean_clinical_original,0.0,0.0,0.0,0.0,93.4,130.0,966.0,1096.0
Average_duration_of_fixations_mean_medical_original,0.0,0.0,0.0,0.0,93.4,130.0,966.0,1096.0
word_count_text_max_clinical_simple,0.0,0.0,0.0,0.0,93.4,130.0,966.0,1096.0
word_count_text_max_medical_original,0.0,0.0,0.0,0.0,93.4,130.0,966.0,1096.0
word_count_text_max_medical_simple,0.0,0.0,0.0,0.0,93.4,130.0,966.0,1096.0
total_word_count_screen_mean_clinical_simple,0.0,0.0,0.0,0.0,93.41999999999999,130.0,971.0,1101.0
Average_duration_of_whole_fixations_max_medical,0.0,0.0,0.0,0.0,93.66,130.0,972.0,1102.0
total_word_count_screen_mean_medical_original,0.0,0.0,0.0,0.0,94.14,130.0,973.0,1103.0
Average_duration_of_whole_fixations_min_medical,0.0,0.0,0.0,0.0,94.38000000000001,130.0,974.0,1104.0
total_word_count_screen_std_clinical_simple,0.0,0.0,0.0,0.0,94.4,130.0,975.0,1105.0
total_word_count_screen_mean_medical_simple,0.0,0.0,0.0,0.0,94.4,130.0,975.0,1105.0
Average_duration_of_fixations_mean_clinical_simple,0.0,0.0,0.0,0.0,94.4,130.0,975.0,1105.0
Average_duration_of_whole_fixations_mean_medical,0.0,0.0,0.0,0.0,94.4,130.0,975.0,1105.0
Average_duration_of_whole_fixations_std_medical,0.0,0.0,0.0,0.0,94.4,130.0,975.0,1105.0
total_word_count_screen_std_clinical_original,0.0,0.0,0.0,0.0,94.4,130.0,975.0,1105.0
total_word_count_screen_std_medical_original,0.0,0.0,0.0,0.0,94.46000000000001,130.0,981.0,1111.0
Total_duration_of_whole_fixations_max_medical,0.0,0.0,0.0,0.0,94.6,130.0,982.0,1112.0
total_word_count_screen_std_medical_simple,0.0,0.0,0.0,0.0,95.22,130.0,983.0,1113.0
Total_duration_of_whole_fixations_std_medical,0.0,0.0,0.0,0.0,95.32000000000001,130.0,984.0,1114.0
Average_duration_of_fixations_mean_clinical_original,0.0,0.0,0.0,0.0,95.4,130.0,985.0,1115.0
total_word_count_screen_min_clinical_simple,0.0,0.0,0.0,0.0,95.4,130.0,985.0,1115.0
total_word_count_screen_min_clinical_original,0.0,0.0,0.0,0.0,95.4,130.0,985.0,1115.0
Average_pupil_diameter_max_medical,0.0,0.0,0.0,0.0,95.4,130.0,985.0,1115.0
total_word_count_screen_min_medical_original,0.0,0.0,0.0,0.0,95.4,130.0,985.0,1115.0
Total_duration_of_whole_fixations_mean_medical,0.0,0.0,0.0,0.0,95.4,130.0,985.0,1115.0
total_word_count_screen_min_medical_simple,0.0,0.0,0.0,0.0,95.41999999999999,130.0,991.0,1121.0
Average_pupil_diameter_min_medical,0.0,0.0,0.0,0.0,95.72,130.0,992.0,1122.0
total_word_count_screen_max_clinical_original,0.0,0.0,0.0,0.0,96.08000000000001,130.0,993.0,1123.0
Average_pupil_diameter_std_medical,0.0,0.0,0.0,0.0,96.38000000000001,130.0,994.0,1124.0
Total_duration_of_fixations_max_medical_simple,0.0,0.0,0.0,0.0,96.4,130.0,995.0,1125.0
total_word_count_text_mean_clinical_original,0.0,0.0,0.0,0.0,96.4,130.0,995.0,1125.0
total_word_count_screen_max_medical_simple,0.0,0.0,0.0,0.0,96.4,130.0,995.0,1125.0
total_word_count_screen_max_medical_original,0.0,0.0,0.0,0.0,96.4,130.0,995.0,1125.0
total_word_count_screen_max_clinical_simple,0.0,0.0,0.0,0.0,96.4,130.0,995.0,1125.0
total_word_count_text_mean_clinical_simple,0.0,0.0,0.0,0.0,96.44000000000001,130.0,1000.0,1130.0
total_word_count_text_mean_medical_original,0.0,0.0,0.0,0.0,96.52000000000001,130.0,1001.0,1131.0
Average_pupil_diameter_mean_medical,0.0,0.0,0.0,0.0,96.7,130.0,1002.0,1132.0
total_word_count_text_mean_medical_simple,0.0,0.0,0.0,0.0,97.1,130.0,1003.0,1133.0
Duration_of_first_fixation_max_medical,0.0,0.0,0.0,0.0,97.3,130.0,1004.0,1134.0
Duration_of_first_fixation_min_medical,0.0,0.0,0.0,0.0,97.35999999999999,130.0,1005.0,1135.0
Total_duration_of_fixations_max_medical_original,0.0,0.0,0.0,0.0,97.4,130.0,1006.0,1136.0
total_word_count_text_std_medical_simple,0.0,0.0,0.0,0.0,97.4,130.0,1006.0,1136.0
total_word_count_text_std_medical_original,0.0,0.0,0.0,0.0,97.4,130.0,1006.0,1136.0
Duration_of_first_fixation_std_medical,0.0,0.0,0.0,0.0,97.41999999999999,130.0,1009.0,1139.0
total_word_count_text_min_clinical_original,0.0,0.0,0.0,0.0,97.44000000000001,130.0,1010.0,1140.0
total_word_count_text_min_clinical_simple,0.0,0.0,0.0,0.0,97.47999999999999,130.0,1011.0,1141.0
total_word_count_text_min_medical_original,0.0,0.0,0.0,0.0,97.72,130.0,1012.0,1142.0
Duration_of_first_fixation_mean_medical,0.0,0.0,0.0,0.0,98.05999999999999,130.0,1013.0,1143.0
Time_to_first_fixation_max_medical,0.0,0.0,0.0,0.0,98.32000000000001,130.0,1014.0,1144.0
Time_to_first_fixation_min_medical,0.0,0.0,0.0,0.0,98.35999999999999,130.0,1015.0,1145.0
total_word_count_text_min_medical_simple,0.0,0.0,0.0,0.0,98.38000000000001,130.0,1016.0,1146.0
Time_to_first_fixation_std_medical,0.0,0.0,0.0,0.0,98.4,130.0,1017.0,1147.0
total_word_count_text_max_clinical_original,0.0,0.0,0.0,0.0,98.4,130.0,1017.0,1147.0
total_word_count_text_max_clinical_simple,0.0,0.0,0.0,0.0,98.4,130.0,1017.0,1147.0
Total_duration_of_fixations_max_clinical_simple,0.0,0.0,0.0,0.0,98.4,130.0,1017.0,1147.0
total_word_count_text_max_medical_original,0.0,0.0,0.0,0.0,98.44000000000001,130.0,1021.0,1151.0
Time_to_first_fixation_mean_medical,0.0,0.0,0.0,0.0,98.58000000000001,130.0,1022.0,1152.0
total_word_count_text_max_medical_simple,0.0,0.0,0.0,0.0,99.22,130.0,1023.0,1153.0
Number_of_fixations_max_medical,0.0,0.0,0.0,0.0,99.35999999999999,130.0,1024.0,1154.0
word_frequency_screen_mean_medical_original,0.0,0.0,0.0,0.0,99.4,130.0,1025.0,1155.0
Number_of_fixations_std_medical,0.0,0.0,0.0,0.0,99.4,130.0,1025.0,1155.0
word_frequency_screen_mean_clinical_original,0.0,0.0,0.0,0.0,99.4,130.0,1025.0,1155.0
word_frequency_screen_mean_clinical_simple,0.0,0.0,0.0,0.0,99.4,130.0,1025.0,1155.0
Total_duration_of_fixations_max_clinical_original,0.0,0.0,0.0,0.0,99.4,130.0,1025.0,1155.0
word_frequency_screen_mean_medical_simple,0.0,0.0,0.0,0.0,99.41999999999999,130.0,1030.0,1160.0
word_frequency_screen_std_clinical_original,0.0,0.0,0.0,0.0,99.46000000000001,130.0,1031.0,1161.0
Number_of_fixations_mean_medical,0.0,0.0,0.0,0.0,99.55999999999999,130.0,1032.0,1162.0
word_frequency_screen_std_clinical_simple,0.0,0.0,0.0,0.0,100.24000000000001,130.0,1033.0,1163.0
Maximum_duration_of_fixations_max_medical,0.0,0.0,0.0,0.0,100.34,130.0,1034.0,1164.0
Maximum_duration_of_fixations_min_medical,0.0,0.0,0.0,0.0,100.38000000000001,130.0,1035.0,1165.0
Total_duration_of_fixations_std_medical_simple,0.0,0.0,0.0,0.0,100.4,130.0,1036.0,1166.0
word_frequency_screen_std_medical_simple,0.0,0.0,0.0,0.0,100.4,130.0,1036.0,1166.0
word_frequency_screen_std_medical_original,0.0,0.0,0.0,0.0,100.4,130.0,1036.0,1166.0
word_frequency_screen_min_clinical_original,0.0,0.0,0.0,0.0,100.4,130.0,1036.0,1166.0
word_frequency_screen_min_clinical_simple,0.0,0.0,0.0,0.0,100.44000000000001,130.0,1040.0,1170.0
word_frequency_screen_min_medical_original,0.0,0.0,0.0,0.0,100.53999999999999,130.0,1041.0,1171.0
Maximum_duration_of_fixations_std_medical,0.0,0.0,0.0,0.0,100.62,130.0,1042.0,1172.0
word_frequency_screen_min_medical_simple,0.0,0.0,0.0,0.0,101.17999999999999,130.0,1043.0,1173.0
Maximum_duration_of_fixations_mean_medical,0.0,0.0,0.0,0.0,101.26,130.0,1044.0,1174.0
Minimum_duration_of_fixations_max_medical,0.0,0.0,0.0,0.0,101.35999999999999,130.0,1045.0,1175.0
word_frequency_screen_max_medical_original,0.0,0.0,0.0,0.0,101.4,130.0,1046.0,1176.0
Minimum_duration_of_fixations_min_medical,0.0,0.0,0.0,0.0,101.4,130.0,1046.0,1176.0
word_frequency_screen_max_clinical_simple,0.0,0.0,0.0,0.0,101.4,130.0,1046.0,1176.0
word_frequency_screen_max_clinical_original,0.0,0.0,0.0,0.0,101.4,130.0,1046.0,1176.0
Total_duration_of_fixations_std_medical_original,0.0,0.0,0.0,0.0,101.4,130.0,1046.0,1176.0
word_frequency_screen_max_medical_simple,0.0,0.0,0.0,0.0,101.44000000000001,130.0,1051.0,1181.0
Minimum_duration_of_fixations_std_medical,0.0,0.0,0.0,0.0,101.55999999999999,130.0,1052.0,1182.0
word_frequency_text_mean_clinical_original,0.0,0.0,0.0,0.0,102.24000000000001,130.0,1053.0,1183.0
Minimum_duration_of_fixations_mean_medical,0.0,0.0,0.0,0.0,102.35999999999999,130.0,1054.0,1184.0
word_frequency_text_mean_medical_simple,0.0,0.0,0.0,0.0,102.4,130.0,1055.0,1185.0
word_frequency_text_mean_medical_original,0.0,0.0,0.0,0.0,102.4,130.0,1055.0,1185.0
Average_duration_of_fixations_max_medical,0.0,0.0,0.0,0.0,102.4,130.0,1055.0,1185.0
word_frequency_text_mean_clinical_simple,0.0,0.0,0.0,0.0,102.4,130.0,1055.0,1185.0
Total_duration_of_fixations_std_clinical_simple,0.0,0.0,0.0,0.0,102.4,130.0,1055.0,1185.0
word_frequency_text_std_clinical_original,0.0,0.0,0.0,0.0,102.44000000000001,130.0,1060.0,1190.0
Average_duration_of_fixations_min_medical,0.0,0.0,0.0,0.0,102.54,130.0,1061.0,1191.0
