	RC_1	RC_2	RC_3	RC_4	RC_5	RC_6	RC_7	RC_8	RC_9	RC_10	RC_11	RC_12	RC_13	RC_14	RC_15	RC_16	RC_17	RC_18	RC_19	RC_20	RC_21	RC_22	RC_23
id.line_mean_medical_original	0.0033226218353186693	-0.023765752736471777	-0.005391556513779744	0.026001137836108638	-0.10123332000092991	-0.04322707215162364	-0.1034175112676947	-0.006684473270388159	0.002053963447051886	0.031480935802642454	0.006360270238899492	-0.0019813909282250836	-0.0018426988529730742	-0.003956194291634965	-0.0028525924804809455	0.00023749190478647992	-0.0018853526524959033	0.0022420261275921853	-0.0028769468354153008	0.0028859130177663786	-0.0024297988456147657	3.556172993873023e-05	0.0004918488295619493
id.line_mean_medical_simple	-0.0003119204349961025	-0.0215192412963622	-0.048583157753422694	0.024396365063378077	-0.09837885301315333	0.07722070565200573	-0.08854607615690986	-0.004303147295646947	0.0034962747190877353	0.023223150238092672	0.002031473300355143	-0.0011516568137413784	-0.0033605921533125262	-0.003737444052844073	-0.003293772924611931	0.0002408490097292364	-0.00040001394523945415	-0.00011460209266746963	-0.001972954067890607	0.0017078462783948396	-0.0028688277203244733	-5.389775101469103e-05	0.0005167396622917919
id.line_std_clinical_original	-0.0014692827455365257	0.020317750755208627	-0.00244205679064331	0.012315727045696851	-0.017066242399724353	-0.005966561687840074	-0.09816826203043175	0.002407107841223089	0.0071194212480571485	-0.08839278083201978	0.00409256132251464	0.004161702003976405	-0.011731703000795905	-0.0010686089372909135	-0.002989784878339402	-0.008143114962509341	0.006443399251452453	0.003324737472528696	0.005891172976248484	-0.01391033409574589	0.0026290898942509704	0.0041987326464327495	0.0006916316032684872
id.line_std_clinical_simple	0.001629529728721246	-0.012479914803594897	0.007182052531199328	-0.06350249602080293	-0.12477689106746127	-0.005033969366477419	0.006453176618987361	-0.0010921102007965902	0.0011571607423803434	0.0015638528143256058	-1.9613661498528988e-05	0.001377200431436733	-0.00014549561551183978	0.00299860738060959	-0.003126066294839024	-0.00313165375663766	-0.0006610553056969519	-0.001050273948969591	0.002265938902286499	-0.0002835347741970639	-0.0011275557375184846	0.00013597899585337682	-0.0011699576893424225
id.line_std_medical_original	0.0008733384356764738	-0.003192917407056454	-0.03150590262756699	0.05336266201177543	-0.10401252644509881	-0.06396590474018621	0.04529211771869948	-0.003449437608167465	0.0006950991572344657	-0.011344484910673238	-0.0013652849162206222	-0.005869621991471545	0.0023850090858088813	0.0018130983243998277	-0.0035337224983359988	0.0011122007104202372	2.412501398775741e-05	0.002043087184289891	0.001043024640679521	-0.0017869404007057224	-0.0008968892037198696	0.0020915740492611456	-0.00024677953545700597
id.line_std_medical_simple	0.0008866757242724406	-0.01818249123729425	-0.019138116645940003	-0.008575048149166868	0.015913915858423264	0.0594918033505951	-0.152293959725865	-0.0036757036932375045	0.0024469858281326406	0.04008907557920394	0.005878115558512165	0.003109192322551447	-0.005653863284029955	-0.007406011514522972	0.0003609777334294034	0.00011957424042098751	-0.0010366055405470539	0.00027244358771596084	-0.004564916286982273	0.004464366353492881	-0.0022254249859466205	-0.001958307086106993	0.0012631817999785386
id.line_min_clinical_original	0.0009274568358316006	-0.005549158942217365	-0.00979349695450485	0.042582658804300906	-0.14282668508720608	0.04123399850544586	-0.03531663836886801	-0.003446836293124958	0.0009573481185577574	-0.025082920149485943	0.0022163671682821733	-0.0020934360613693486	-0.00034119413203414307	0.0008483184794165842	-0.004495547666764481	-0.0011329678237151917	-0.000690933348366586	0.0005542153031284554	0.0016660735329248836	-0.0012754714816755385	-0.0009472941175094283	0.00021787175834599965	-0.0006826518821884188
id.line_min_clinical_simple	0.003192769745743971	-0.012170500465163428	-0.019511870911217744	-0.01197775993223575	-0.06746144520652653	-0.019602075201020124	-0.15316742523636792	-0.007457180843468718	0.0033979406440565233	0.043453822355138845	0.008074061254524943	0.0011145881452293708	-0.004542921075347454	-0.006401095145182717	-0.002039470483673383	-0.0005255083715083219	-0.002416799707890893	0.0019423629852600374	-0.003974892633313954	0.004666766793019754	-0.003346401550171283	-0.0011941698770476434	0.0008777814944629804
id.line_min_medical_original	0.0032743424628933473	-0.02120925441000226	0.022316828531854856	0.003486428574458564	0.0027439548106635296	-0.016235414406669604	-0.16183504259074707	-0.005107345275187025	0.0013104080983413766	0.04670911633602545	0.009174575356591826	0.0020285632748697994	-0.0039111210486141084	-0.007029824732279261	0.000522266481116886	0.00022837928202015947	-0.0022536176935735127	0.0016403188571283494	-0.004989537256923275	0.005107299186748069	-0.0017487647892891547	-0.0017168445891285313	0.0011247785973146677
id.line_min_medical_simple	-0.0015487061636741497	-0.010715116132961399	-0.03808773465862894	0.03584922504074758	-0.13098142124710654	0.04286780688902547	0.05477675435993593	-0.0007197598434094207	0.001506550830765655	-0.014871380849398746	-0.004186179925378751	-0.004322052951582714	0.0017048298072683712	0.0033020786819736806	-0.0042038498852467856	0.00010039654614034578	0.0008672225065447975	-0.0007487683105473026	0.0024352253765475024	-0.002723394189179446	-0.0009861389370146465	0.0019103881816266246	-0.0007280167001679816
id.line_max_clinical_original	0.0012509765151012331	-0.0034768372276646384	-0.009474213170611085	0.041324495530933716	-0.13765105080463888	0.0400345731130746	-0.045457592652308504	-0.0035282554651848014	0.0007826102067519851	-0.03375612671142543	0.0029335342926259094	-0.001508192418862655	-0.0008469428677505837	0.0004315066363715921	-0.004578419113285111	-0.0013954689442260437	-0.0007112414252683922	0.0009115072317997427	0.001653741497954246	-0.0012983632317413896	-0.0008185074066508392	-0.0001270671502068651	-0.0007928081830708312
id.line_max_clinical_simple	0.003208273867580559	-0.012871704846056499	-0.01784971299671308	-0.017886446969274872	-0.07705280283018	-0.019187537023941548	-0.14524979209699967	-0.007216310290089031	0.003355276007399559	0.04155582571198553	0.007689788902053635	0.0012014199766907372	-0.0043419140042997946	-0.005790689216685895	-0.0022631520241305136	-0.0008206725364093365	-0.0023701258006835844	0.001743019324693467	-0.003554571976000022	0.004416406107312454	-0.00330324024690852	-0.0011233445032454072	0.0007165632722322995
id.line_max_medical_original	0.003390718173283239	-0.020009470428521522	-0.012937388958216138	0.034175850856276856	-0.09289992681426855	-0.07027185824541572	-0.08044722731712359	-0.006712861884120778	0.0017222686068959871	0.02457990140732421	0.005478616906185923	-0.002988751566271544	-0.0011775963147286359	-0.0035497461402409277	-0.002843995983367897	0.0006958138513295266	-0.0016061231126580846	0.0029031527032291507	-0.0026750704493717858	0.0023176464784702418	-0.002211725315214661	0.0004281159383150248	0.0004964312390480435
id.line_max_medical_simple	-0.00042214486895357246	-0.024832644049783	-0.04523501490653733	0.017691847726105575	-0.08000742193313772	0.0884192211635103	-0.0962830274060303	-0.0036648044205576614	0.0032803627632812878	0.024896908335368884	0.002086200057792612	-0.0002689981491682137	-0.0038867797157215553	-0.004231162468302126	-0.002707053146173882	0.00016332139100409807	-0.00023039287220838356	-0.0003958177129110366	-0.0023079634952820585	0.001992798320945538	-0.002690793986044231	-0.00038657393101420494	0.0005971186335341973
word_count_screen_mean_clinical_original	0.004366724764945827	-0.003820533224302746	-0.005661331370129203	-0.009269159827987507	0.02380379846093672	0.004695868174434329	-0.01714857437730511	0.0002865558529237012	-0.006945121673255579	-0.10734382698665357	0.003043912947762069	0.003956699201006434	0.00045011590872696397	-0.001822053046818782	-0.0017127002565121634	0.00019168133595456064	-0.0015788996750448051	0.0026829344187254546	-0.0008389750596582321	0.0034810490402322285	0.00132648807450112	-0.005647674965370428	-0.0028638688980467046
word_count_screen_mean_clinical_simple	-0.0014295869436124404	0.0036729298226904597	-0.0007644579201972763	-0.09828857499218094	0.08790347229832687	0.026415241640624133	0.050900483573903886	0.005946838268188624	-0.000753160821972968	-0.017698299608752133	-0.0043100173396029675	0.0056744334226224566	-0.0013635549128115303	0.0016346271095712332	0.0022166059159693594	-0.0020897033832582906	0.0016680038212094868	-0.002102427368444256	0.0013736326222209307	-0.0007422968469778508	0.0011662274088779629	-0.0011139597510012773	-0.0008462182649966471
word_count_screen_mean_medical_original	0.0022401252816451195	-0.12717043165185352	0.003539145902587253	-0.001958055024847972	-0.03266820115441228	0.015980901407634564	-0.005554023055367228	0.004131916795268557	-0.0027772244204480536	-0.0011934113274708073	-0.003487537979418172	4.940395596168204e-05	-0.0026398303816600904	-0.0025061319597275197	-0.0011752834212033353	0.0003693802854246112	0.004106695611769501	-0.00011489045993849775	-0.0032032254179881637	-0.00013380496441494283	0.0010032704276602012	0.0002576193437708553	-0.0005347536920429261
word_count_screen_mean_medical_simple	-0.001279212002292438	-0.01819810576200243	-0.12326364393125515	0.00778010369894681	-0.039071320162527186	0.012086262714675323	-0.030131769097669788	-0.0031171220887185195	0.004765392778250995	-2.031579761175202e-05	-0.0025072095577694906	-0.0023404998146636037	-0.00425587445529892	-0.005218170218159354	-0.003822687881446099	0.0017055701975881511	0.0017079792267033229	0.0019951807356019253	-0.003019497736421547	0.00068959493898087	-0.003480967623411053	0.0008599516785727996	0.0001990480091134453
word_count_screen_std_clinical_original	0.004491376989937126	0.005823952601429815	0.0051869878145216815	-0.009232103411032618	0.024050817745876137	0.02576035924226053	-0.07808880006111062	-0.0013484543559657057	-0.0056252956150271306	-0.0915475165035163	0.006351160462088529	0.0052975686132361414	-0.0013915141554341319	-0.0035123511096258075	-0.0013154281648878696	-0.000552500004174542	-0.002381856242758641	0.002569803473775658	-0.0013684115150570074	0.004213645677487248	0.000836813178134894	-0.006036853433830718	-0.0022245511913053435
word_count_screen_std_clinical_simple	-0.002241590286116113	0.006162171953743338	0.004709283561820284	-0.07619207404609009	0.09898480906617896	0.03579886308764034	0.07915778487429213	0.0071127977883854165	-0.0015691951512193205	-0.025441116669654106	-0.005715577202661872	0.004580689997762682	-9.138958837733417e-05	0.002801709011661754	0.0026298448691335716	-0.0014853925506810527	0.0020851829848502787	-0.002391576653893015	0.002042511527026805	-0.0017737248793937852	0.001918482524925079	-0.0007102997084612589	-0.0008483953441502249
word_count_screen_std_medical_original	0.001617954997562316	-0.11014397466081385	0.011442553694682826	0.009619604299703315	-0.07537650588056691	0.011535903779561756	0.013286740283682435	0.003779045177438888	-0.0017330946095814638	-0.004163784832978354	-0.0032013834646367587	-0.0015682372410713455	-0.0006093312302398609	-0.0004901558783562349	-0.0025138159234605476	0.0003506810296181439	0.003235909482884762	-0.00031997393180354744	-0.0019589818508544926	-0.0008686612046409307	0.0006546979290099908	0.0010759853493486874	-0.0011709214489547019
word_count_screen_std_medical_simple	-0.001006065903035168	-0.03552136903147739	-0.11378814714925353	0.005968262195970077	-0.03847265655268285	0.032803590230897475	-0.04828679091574003	-0.0025576401371901736	0.004296186563477618	0.005102002021617811	-0.0021625181792986267	-0.0015709391361234538	-0.005009450120908278	-0.005923865356047284	-0.003543512722972883	0.0015513829554886672	0.002002882205561021	0.0015478467106512853	-0.0036275834259713678	0.0011206217556607226	-0.003290901482049434	0.0005090219684643392	0.0002879224824745954
word_count_screen_min_clinical_original	0.0016997369946406226	-0.008556426237656407	-0.011533031606196745	0.0016430349028240254	-0.006411525748022443	0.0014397217791784365	0.011556249264534831	0.0028943339755222717	-0.002861993048914628	-0.11132296522595095	-0.0001417128641851381	0.0026170652804967296	-0.002236631144008938	0.0005286752803908064	-0.0027333445993477897	-0.0023342576076911753	0.002272750240318384	0.0024035757383451687	0.0024624712212927384	-0.003909320976617187	0.0022698064427904108	-0.0014624639039815918	-0.0021200750886249016
word_count_screen_min_clinical_simple	0.001048451533891963	-0.0055314176713801575	-0.006321211967152665	-0.12432659761577765	-0.010153044567847725	-0.0073290593790704545	-0.0014402121054440079	0.001677735116201243	0.001165099816709126	-0.0006956033364382497	-0.0008269347141045744	0.005776000878122874	-0.002693354186330151	0.0007005690807539613	-0.0004962266474529346	-0.0035434920029661556	0.0002060937029405057	-0.0012198370270626489	0.000898416241853163	0.0008498506110246483	-0.000801975853396651	-0.0011962018227731383	-0.0010776256588927583
word_count_screen_min_medical_original	0.0022132367014367	-0.12831054233897352	-0.006511081688901379	-0.0063275997584048985	0.01004259164345409	-0.005050849141938454	0.00560537105145155	0.0049319564020230055	-0.003193728393363796	-0.0062179709076638084	-0.00434631249582658	0.0003096463765726964	-0.0030080145931619495	-0.0033113067284903197	-0.0003459430802767756	0.0008822901304422424	0.004747724354811203	0.00048662402214932345	-0.0038464369791267046	-0.00015067626384111427	0.0013205315293925654	0.00019297273969252058	-0.00041612100723261434
word_count_screen_min_medical_simple	-0.0022880590204707764	-0.0006947207975847478	-0.12423507446393035	-0.0057907077742156395	0.003764492488041061	0.0068795920457597175	0.008892291571690506	-0.0011938709983359724	0.004312856927001021	-0.011873850987167065	-0.004379841177982146	-0.0016985327487490272	-0.003430919169835524	-0.003867878232337716	-0.002777668680358017	0.0016599956060981637	0.002088655572417571	0.0016503222733343806	-0.0020123947621193197	-0.00021023068722319244	-0.0027717764549530124	0.0008941707853948932	-7.231488117055977e-06
word_count_screen_max_clinical_original	0.0032145885618200627	0.018952684656106094	0.001611991885496258	-0.0011503266451737457	0.01285623535167146	0.00011308814866653896	-0.10777836174525902	-0.0018759777894181253	-0.0012240699800080458	-0.0816054234149352	0.0074794900916587545	0.004906454518846739	-0.0047930425791117255	-0.0038189630934750913	-0.001760996299438113	-0.0026554076506132905	-0.0005411320984847788	0.003375470781269375	0.00013953368662173541	-0.00026300727618449595	0.0008282660435300187	-0.0031585532333328163	-0.001079431491975835
word_count_screen_max_clinical_simple	-0.002453018473449861	0.0017786977558128941	0.009912433308973324	-0.07948240100381343	0.07490224358397246	0.06163472796304904	0.07731883019311245	0.007343725161592369	-0.0015055621588924	-0.02418210016731489	-0.005944863525398257	0.004856767873698426	-0.00010282479183294973	0.0034847785392811944	0.002210084068808044	-0.001989866683550312	0.0020602100085646132	-0.0031531770515792062	0.002591857083399572	-0.0019604452177237495	0.0018779691059877715	-0.0007537323933431091	-0.0009763616225001086
word_count_screen_max_medical_original	0.0020882237865587202	-0.08095931619508231	0.004658775178706237	0.004975016839874719	-0.06869018652581896	-0.04743861683390035	0.06519749314348791	0.002808459717217784	-0.002573226084812742	-0.01813279921242063	-0.004473206072543613	-0.0025094597547252475	0.0010198308177059843	0.0018230457417865412	-0.002191021396085801	8.138876993302525e-05	0.002940150172602259	0.0006043880406096209	-4.112946895886012e-05	-0.002100356661815562	0.0011381750533038546	0.0014709930160697639	-0.001054235644092421
word_count_screen_max_medical_simple	-0.0019495761555710978	-0.047656836731705045	-0.07733669173227549	-0.02129545918977974	0.03435364054666431	0.08358365965486371	-0.030719052854804783	0.002278679267481657	0.001952510869081279	-0.00019505456126785785	-0.003965381432116618	0.0017844813826803964	-0.005171460758403942	-0.004917559387031838	-0.0007356299389770897	0.0008293447831762995	0.003098040528898825	-0.0005431987233648236	-0.003123436091671945	0.0007109592199628477	-0.0013261309695211984	-0.00047348017694830424	0.000178483145419887
word_count_text_mean_clinical_original	0.00434755651441747	0.004850988269147251	0.0009968232228682679	-0.011471277021158239	0.03391178172908147	0.010088562284456214	-0.05836450324428587	-0.000612053388040118	-0.0057334630729945855	-0.09729131887603575	0.005278865805050487	0.005013557309461007	-0.0011805408655888654	-0.0030875275112219893	-0.0012484116379435516	-0.0004886903584015846	-0.0018327515803374479	0.002809802935035589	-0.0011220160200737643	0.0035088093012089227	0.0011123902042018004	-0.005662211465657984	-0.0023243888403223787
word_count_text_mean_clinical_simple	-0.0006689790554474118	-0.0010440361249287155	-5.399611683116624e-05	-0.11807148192435218	0.04371595973266476	0.022527226965992082	0.04138523364762711	0.005003286735939994	-0.00013871211694671678	-0.013924019009565164	-0.003684971623186357	0.006128016890077047	-0.0017261386260686985	0.002077369108693111	0.0010794814574825202	-0.0030772096571483956	0.0012708636557766484	-0.0022521919046502763	0.0017686834487526894	-0.00048092482694359203	0.0005604405641097951	-0.0011467717407211142	-0.0011380926556156291
word_count_text_mean_medical_original	0.0037512333902216277	-0.06909226453085278	-0.0024579142286765064	-0.007243729846250205	-0.03819189009371669	-0.08456812814582618	-0.036451672969669675	-0.0011764319756297939	-0.0004302880346765916	0.0096550197643053	0.0016825940708299996	-0.0009033409556404158	-0.001778965619999891	-0.0033790555926042644	-0.0017248899956911403	0.00043141598847097514	0.0010636589458035588	0.002424110313847853	-0.003456524209093679	0.001527172357288359	-0.0006336602179616495	0.00035006955546793185	-0.0003501412689386389
word_count_text_mean_medical_simple	-0.0025202050965417943	-0.010868228866542064	-0.061969681954258685	0.01080596251941997	-0.068058968455823	0.10618467613344962	-0.021073136978622686	-0.0007844147856157123	0.0030996441132525704	0.0023332234997706625	-0.0025177071633835906	-0.0008078007207227366	-0.0023472512082369067	-0.00123265600015448	-0.0028085827285179135	0.00012937755597460502	0.0009319388970916269	-0.0013522877110121662	-0.00010908688516488873	-0.00033625844030325846	-0.00199692792434806	0.0003395268613596135	1.3116840786548053e-05
word_count_text_std_clinical_original	0.003651230104450224	0.011545625561367377	0.003019643651509085	-0.0006568087585582697	0.0033067607110445407	0.019068542137062543	-0.09606302035216971	-0.0016935416884252322	-0.002907750276136123	-0.08769187158155257	0.006921286590221068	0.004878109062738412	-0.0034461618524216715	-0.0034268222187897484	-0.001971542960192127	-0.001971452222759434	-0.0011960954056858058	0.002919167798415873	-0.0001847630356282536	0.0012244001096511302	0.0008211699086926611	-0.004209610608638688	-0.0016027292686578607
word_count_text_std_clinical_simple	-0.00048743961149508286	0.00019489680378427187	-0.0005996493167466988	-0.11954523447591767	0.040634266452567826	0.00878741168031603	0.05018610627283927	0.004945587346880366	-0.0001976214734005661	-0.016232387211039805	-0.003873876831858293	0.005855528577238553	-0.0014088409291941348	0.002422111966315511	0.0009290291330713774	-0.0030951343801738905	0.001275264815707753	-0.002024390894276641	0.001954745084871933	-0.0006702138484402102	0.0005908509407333413	-0.000989079753345999	-0.0012373175038493172
word_count_text_std_medical_original	0.0031989998256190377	-0.058293495795328894	-0.00471604246982233	0.010277582770549673	-0.060640462467943336	-0.08775144395197962	-0.013738845564558606	-0.0014574666647731234	-0.00014453454433024308	0.004172077610285476	0.0010421273804866035	-0.0025079841520620995	-0.00038271738044379943	-0.0019900808632408455	-0.002446800427554311	0.0007334032050000333	0.0008453073453920829	0.0024556255487328785	-0.0025134890773552904	0.0006593265639350622	-0.0006648713811267518	0.0009973491077496966	-0.00054801909285793
word_count_text_std_medical_simple	-0.001913825450306246	-0.01451647068545098	-0.05751551997658086	0.008922420416963651	-0.06024644186528667	0.10676490758463275	-0.055955950097750666	-0.0016984279054261717	0.003286558014658752	0.012156037328071374	-0.000675066892817401	-6.83944042276878e-05	-0.0033460338592813965	-0.0028007277280083127	-0.002457838078899738	0.00012692031938450315	0.0005113851007093281	-0.0011085954035742142	-0.0011653358619152013	0.0007803580504932988	-0.002296283946444621	-0.0001470147908377768	0.0003127927414678872
word_count_text_min_clinical_original	0.0016997369946406258	-0.008556426237656409	-0.011533031606196757	0.0016430349028240217	-0.006411525748022456	0.0014397217791784257	0.011556249264534826	0.002894333975522254	-0.0028619930489146104	-0.11132296522595095	-0.00014171286418512987	0.0026170652804967144	-0.002236631144008921	0.0005286752803908217	-0.002733344599347781	-0.0023342576076911853	0.0022727502403183876	0.0024035757383451704	0.0024624712212927514	-0.0039093209766171855	0.0022698064427904134	-0.0014624639039815975	-0.0021200750886249
word_count_text_min_clinical_simple	0.001048451533891963	-0.0055314176713801575	-0.006321211967152665	-0.12432659761577765	-0.010153044567847725	-0.0073290593790704545	-0.0014402121054440079	0.001677735116201243	0.001165099816709126	-0.0006956033364382497	-0.0008269347141045744	0.005776000878122874	-0.002693354186330151	0.0007005690807539613	-0.0004962266474529346	-0.0035434920029661556	0.0002060937029405057	-0.0012198370270626489	0.000898416241853163	0.0008498506110246483	-0.000801975853396651	-0.0011962018227731383	-0.0010776256588927583
word_count_text_min_medical_original	0.0022132367014367	-0.12831054233897352	-0.006511081688901379	-0.0063275997584048985	0.01004259164345409	-0.005050849141938454	0.00560537105145155	0.0049319564020230055	-0.003193728393363796	-0.0062179709076638084	-0.00434631249582658	0.0003096463765726964	-0.0030080145931619495	-0.0033113067284903197	-0.0003459430802767756	0.0008822901304422424	0.004747724354811203	0.00048662402214932345	-0.0038464369791267046	-0.00015067626384111427	0.0013205315293925654	0.00019297273969252058	-0.00041612100723261434
word_count_text_min_medical_simple	-0.0022880590204707764	-0.0006947207975847478	-0.12423507446393035	-0.0057907077742156395	0.003764492488041061	0.0068795920457597175	0.008892291571690506	-0.0011938709983359724	0.004312856927001021	-0.011873850987167065	-0.004379841177982146	-0.0016985327487490272	-0.003430919169835524	-0.003867878232337716	-0.002777668680358017	0.0016599956060981637	0.002088655572417571	0.0016503222733343806	-0.0020123947621193197	-0.00021023068722319244	-0.0027717764549530124	0.0008941707853948932	-7.231488117055977e-06
word_count_text_max_clinical_original	0.0032143736228703486	0.017881587030778884	0.0019020270369097135	0.007804796133255448	-0.018391472180387815	0.014340851613246853	-0.11865267445233606	-0.0028211585613486484	-0.0007753739154647781	-0.07646634752584243	0.008017060549338942	0.004336323712387544	-0.004726896465495455	-0.003681773487382714	-0.0024621409164	-0.0027453574807581402	-0.0009046725499002531	0.0031493317191938746	0.00029700230421613925	-0.0001617095701165985	0.0004337659317047353	-0.0030326861054811487	-0.0010270592640049636
word_count_text_max_clinical_simple	0.00032032215953973586	-0.0006954452341710934	-0.007445921122681557	-0.12402461468139836	0.037318651719425264	-0.006358990687365341	0.016515767925129588	0.0032604557176192307	0.0005557051797134535	-0.007081716524057223	-0.0020020761017181137	0.006166205141749689	-0.002510633745729085	0.0006804004013903287	0.0006841564765319332	-0.003071724943455092	0.0007639463596742763	-0.0013007111133108234	0.0008305711365855027	0.00048464682531602964	-0.00014842918557048365	-0.001282103583242659	-0.0010046479026844916
word_count_text_max_medical_original	0.0028324105548329787	-0.04168990422092588	-0.009086968206631896	0.02196061138353422	-0.04555805002763743	-0.10481390054831642	0.022968780346503976	-0.0014056406299169032	-0.0009561906241539617	-0.006184752616328228	-0.0003859629911313898	-0.0034643126238667423	0.0008120956440984265	-0.0005572961627876203	-0.0019093724870885695	0.0010255889080178272	0.0009821262664717694	0.0027264396982538373	-0.0013467425379086457	-0.0004156585474909051	-6.245602207557536e-05	0.0013083594791789555	-0.0003450169875999826
word_count_text_max_medical_simple	-0.001364930950613471	-0.015930942148637033	-0.06044848842642386	0.0041691085857425425	-0.041571691810614944	0.09739793704397555	-0.08634646825126167	-0.0025551257266677122	0.0036153007126195047	0.01997264460214133	0.0008722129426819036	0.000652013309509763	-0.004471962770521906	-0.0046365814129642816	-0.002035568800048407	0.0002888907648111879	0.00023808851662335568	-0.000570098230087461	-0.002399267294318855	0.0018876778157740103	-0.0026609915931571342	-0.0005898011551610219	0.0006081944266809501
total_word_count_screen_mean_clinical_original	0.0014346945193594782	0.00552876193135817	-0.010849042893492849	0.00037907118474500416	0.009506855229505683	-0.020642063451215373	-0.027080883610271517	0.002095192211258118	-0.0004285333473871033	-0.10582566282129739	0.0020152979140377115	0.0033849275643378736	-0.0048358197321225664	-0.0007503741365678309	-0.002448414150978101	-0.0035987679181255275	0.002884920300225818	0.0032933646531379257	0.002726751813588737	-0.005670387803597291	0.0022251152646909993	-0.0004337441325657396	-0.0013536226563545526
total_word_count_screen_mean_clinical_simple	0.000662089181084709	-0.0073739559858138235	-0.007668097741687529	-0.12025154218664477	0.010345765643356921	0.021307173084046505	-0.029758051263910304	0.0016544543119349528	0.0013814077225880045	0.006369832234067898	-2.6167900921102567e-05	0.006577755499467569	-0.0037688242178975334	-0.0007852474870958965	0.00014002246231135894	-0.00329585158576953	0.00017302899983837964	-0.001522982511554521	5.4570542172627565e-06	0.0016063742842092972	-0.0009362172420075745	-0.0016937682413582492	-0.0007125054690505777
total_word_count_screen_mean_medical_original	0.0028691994285792383	-0.1230743891868258	0.00099400440102076	-0.0008497365280514642	-0.02267729014205702	-0.01227904328656564	0.020481652781935263	0.003763969651054198	-0.00407069696551852	-0.008578948694960904	-0.004545378979479629	-0.00029779335779032897	-0.0022193347448336473	-0.0016255358379297453	-0.0005911127484444906	0.000273649526809874	0.004407516577545688	0.00039684890250635924	-0.0024273851000582492	-0.0007997682858150867	0.0016134628195602985	0.00028372911834902804	-0.00019578472613315397
total_word_count_screen_mean_medical_simple	-0.0016475392231390309	-0.004238428910200895	-0.12692480192483793	-0.006412464423565731	0.01030977169670747	-0.0075232096837342735	-0.013258599807158397	-0.0021051508665530043	0.004547456309988131	-0.006014574757503903	-0.0031406808046871367	-0.0015139431075421681	-0.004168882618542131	-0.005241984378477717	-0.002697290976401668	0.0018454300787552956	0.0018808454344383906	0.002259282406194745	-0.002994923177106601	0.0005949631509477195	-0.0031002590387163953	0.0006821239531010059	0.00019246036186591523
total_word_count_screen_std_clinical_original	0.0037838135216965965	-0.005648510725410152	0.0030160375374169426	-0.0414766379588141	0.12502264112084344	-0.018638680011422847	0.032947607413109876	0.0021310521397898243	-0.009034592646676904	-0.06056968900733496	0.00023978536893895692	0.004170433570434502	0.0036408536695611967	-0.00198802042665866	0.0022894600687344375	0.003014414561197832	-0.002636482871769496	0.001177844949152743	-0.003419868210490883	0.007704961063764736	0.001252683657629179	-0.006554063857319095	-0.0023939657250859553
total_word_count_screen_std_clinical_simple	-0.00039439844943126723	-0.009132378079936679	0.025746458128793344	-0.012336168558545389	-0.12659397355681892	0.027197788195089483	0.0874375171504047	0.0019829497749548866	-0.0009148736895092645	-0.019675186655196422	-0.004039159182947084	-0.0015034022610571464	0.003494118466186508	0.007114527234835784	-0.0027344236247837336	-0.0021394987393880873	0.00036326104917750666	-0.0022597362250152907	0.004771511851928855	-0.0033361836032134115	0.0007664681695192311	0.001329849482703431	-0.0014358895630828831
total_word_count_screen_std_medical_original	0.0022601921472691733	-0.08638994522397168	-0.01752831012174253	0.015674114829927477	-0.03609247288727187	-0.06834349377287448	-0.019353754588642084	0.0009495713185873063	0.0005287970310090785	0.0030264413479464745	-0.00016106739380445908	-0.0026780029363000237	-0.0012270691017424718	-0.003907459448662294	-0.0027415456506871398	0.0018558195746923663	0.002182352566848575	0.002427273557239822	-0.004446447103114632	0.000850958376379538	-0.0008031107759161897	0.0013079454799197578	-0.0010081226821715076
total_word_count_screen_std_medical_simple	-0.002523651863270495	0.019583506489424182	-0.1001587974741882	-0.022517224242588743	0.06543422007692042	-0.02211959444476179	0.04908661789157605	0.0010195850679895811	0.002794115154394388	-0.02252425373730526	-0.005181004136456202	-0.0005639237841022669	-0.0018993784597815112	-0.0020635565685126834	-0.000746072560292785	0.0014371064418131087	0.0020580286517905173	0.0014633222422478838	-0.0009049826559258641	-0.0009099778038820569	-0.0013752404978193344	0.0007012685256595582	-0.00018488356345088325
total_word_count_screen_min_clinical_original	-7.161880590895886e-05	0.006725651072356186	-0.016166499397237365	0.01873990544592058	-0.044268939607293424	-0.01997182564469544	-0.0324504185549914	0.001874994935957779	0.003246827858775021	-0.09898426517259447	0.0014742238116540963	0.0017823967565974244	-0.006832348712379741	0.0003975470370366852	-0.003925327891971118	-0.005358368934454576	0.004714486893603259	0.003299830616472449	0.004808525999616262	-0.010188574092788533	0.002138897976593426	0.0025154502431008713	-0.0006364237026059311
total_word_count_screen_min_clinical_simple	7.62465443034585e-05	0.0028219953045066403	-0.020278155082789674	-0.0692733594019371	0.11243915116745253	0.007451862924975178	-0.06432873032117514	0.0009577308025956928	0.0010741903659472764	0.01298663289747724	0.0017071344903341328	0.005542825540963682	-0.004552744707529056	-0.00487921530494786	0.002527665506232705	-0.000571343511573135	0.0002520736890840357	0.00013216912118799843	-0.0029342860753254906	0.002866729047643825	-0.0006541323383751609	-0.0020228109511634886	0.00048573357486924283
