	PC_1	PC_2	PC_3	PC_4	PC_5	PC_6	PC_7	PC_8	PC_9	PC_10	PC_11	PC_12	PC_13	PC_14	PC_15	PC_16	PC_17	PC_18	PC_19	PC_20	PC_21	PC_22	PC_23	PC_24	PC_25	PC_26	PC_27	PC_28	PC_29	PC_30	PC_31	PC_32	PC_33	PC_34	PC_35	PC_36	PC_37	PC_38	PC_39	PC_40	PC_41	PC_42	PC_43	PC_44	PC_45	PC_46	PC_47	PC_48	PC_49	PC_50
total_word_count_screen_std_clinical_original	-0.02194938975255001	-0.02800711728540449	-0.02330676931471166	-0.06458510646489302	0.05615505807684639	0.03540674991537799	0.07780346876506362	-0.039895497061898724	-0.040400223619582926	-0.011273351779755214	-0.003843349139309358	-0.030442221520156548	-0.021315382270428788	0.02040242286989349	0.01484455713353469	-0.0142232556949445	-0.0041811682184243705	0.007727837473158009	0.01566772856458953	0.013607493114558085	0.0008021512795706793	-0.013245528813081985	-0.007879954725020418	0.002562321319605001	-0.011969710573265091	-0.0023014215913168697	-0.01893430071029918	-0.0051053334554341055	0.0024311223466455664	-0.00582576776031733	0.010528864955540358	-0.014170241454715363	-0.024991871783141377	-0.011556625597823507	-0.007073734692497242	0.007275537591188562	0.0023465333029599007	-0.016776195023565147	-0.008213856349839984	-0.005194405525760924	-0.009633678042180238	0.005619743785366068	-0.008101907325186513	-0.018444091883695272	-0.0008365207713290866	0.011186098255820433	0.015695712740208426	0.011041357626461645	0.008852388404011159	-0.02873614139296007
total_word_count_screen_std_clinical_simple	0.005070372329899923	0.02583933528286842	0.03706805855133442	0.022467265069198217	-0.08478942248170793	-0.05580100165125223	0.01719616003443973	0.08802451055228845	-0.0411093634149833	0.002155623534623136	0.012859829952598451	-0.0021085526426145355	0.04695390798652801	0.0016546474138803885	-0.00047292653548475954	0.0001994428035300717	0.0058594268355065485	-0.01491041156695116	-0.015116381001743288	0.016239355873641188	-0.004203820576016558	0.008510815374978175	0.002874391528609857	-0.041181789299255325	0.0013406911331038716	-0.0012891664676588299	0.0002626797026554878	-0.025828162277317972	0.012257732695638205	0.00478938256441017	0.013297196699148323	-0.006843745320033131	0.003198342338987664	-0.013865615406079003	-0.0004429426388180107	-0.011537708452886201	0.015284050734364722	0.007806409216141367	0.014934123560620637	0.0037452933436826967	0.008247810146486373	-0.019808401790440848	0.003814505655688606	0.00431712892232894	0.011598139135759526	-0.011348159168757432	-0.006076853207621987	0.012570120010189926	0.003373234375004678	0.0269482355908297
total_word_count_screen_std_medical_original	-0.024634117305846824	-0.07039909551595704	0.05698281806313629	0.017817483410857364	-0.008556188615395411	-0.025892157788457246	-0.018215381963306857	0.007934736113710528	0.024814044422324284	0.03724386016268435	-0.028434977137276805	-0.007315224802083214	-0.01565578786267761	-0.004829311646471471	-0.006698944172660384	0.025961711703803327	0.003958290335300673	0.0031477269325984655	0.006652746456883182	0.006053213730302399	0.004114084491834279	-0.004899465505234549	0.013555114837402828	0.013828427324231861	0.007477699039325261	0.005932185545350106	-0.00672200235391007	0.010402364640274801	-0.0035861278450632804	0.0030790211806802584	0.004117604053926792	-0.0059474779396162586	0.007897939008969812	0.0033186784985257873	0.00024602257057027883	-0.0022647325045870165	0.005726192391631929	-0.016465784975108012	-0.0039973158211745715	-0.001613547572993307	-0.0045483587172844165	0.00581889733694822	0.004412798584452826	-0.0033421089271891413	-0.005934400234030974	0.002478803877503946	0.015329237167129393	-0.011327305810803937	0.01037557471828687	0.04027461736492319
total_word_count_screen_std_medical_simple	-0.028502148943727892	0.004886292446622272	-0.06760479571463172	-0.03759265091025932	0.05205183778767986	-0.05129114111817745	0.04543384076273315	-0.019949504455261	-0.0074219212479219145	0.03869481016929136	-0.01966271120683672	-0.03155464250587619	-0.012243224609531799	0.005824326166236261	0.020303159016038488	-0.0006198269524226738	-0.0002551789240275189	0.008473247862143058	0.007191489566013298	0.0034941844307721606	0.0033133230788947275	-0.017385543929666424	-0.008425501889352547	0.005916968461133324	0.014168518097707162	0.007812533008937802	-0.00351917756110233	0.012581839462634366	-0.00651798580205548	-0.005945455768004215	0.00047707120039472894	-0.007763784821308702	0.0037177231882101927	0.010142991095876594	0.001136680384102484	0.0035454039259011053	0.0033842835679657526	-0.0004249500542837527	-0.0034059038113382375	-0.004648992785444038	-0.005688615175541359	0.010111194124483322	-0.0019384428019060815	-0.003789376132587305	0.0046858561499691495	0.009894702872018516	0.012511870368010752	-0.011683585313962281	-0.009361775202810946	-0.015610303339185184
total_word_count_screen_min_clinical_original	-0.05311193093473764	-0.04901589153418707	-0.007730004020536753	-0.008118545160273483	-0.010165706056672861	-0.04006084931076614	-0.03717826644619292	0.02581383718044789	-0.017681476949002274	-0.05531560128664135	0.006252547773397931	-0.007126261354839758	0.0040691686348992805	0.006495077403771815	0.01860798234820479	-0.0017479924596563471	0.008137786186709583	-0.01954306677655744	0.009161181917504964	-0.023068015627403213	0.0009650648075169374	0.00511971009286123	0.009021774908767967	-0.011066747657990615	0.00014099620213443162	-0.016604075156915383	0.009086506095230384	-0.0010990045239882666	-0.0017021519557334865	-0.00031810566723660435	0.01100769845779061	-0.011902795528422145	0.014153811137522739	-0.001992281503062132	0.003352358362318916	-0.007022784572879646	-0.00388801949600769	0.015969087368182085	0.01240382867116034	0.0008878868039208942	0.004188492508106639	-0.019481090544294713	0.014085831450718416	0.010255615703809088	0.008281466912494902	-0.0031771905403175853	-0.010289105818975986	-0.01465578628106052	0.00694184975382136	0.020047509367940634
total_word_count_screen_min_clinical_simple	-0.0051798459679279155	0.012079320484339713	-0.0200331435458333	-0.08758931483768445	0.052956945435072414	0.05544173519464532	-0.006979281497711908	-0.07724626567285076	0.019391179118053475	0.008895970592019667	-0.015325498028812062	-0.008314958858095979	-0.03072566119168736	0.003022147356235743	0.00021908281637419508	-0.003538964265715047	-0.014553939260660703	0.011103274188888368	0.003708033462032502	-0.0010876803936897665	0.0031932121835682855	-0.0013885864781058553	-0.010225217298024348	0.015419061964614438	0.0010054346897040594	-0.007463989323212096	-0.003573379080737588	0.02998137792352068	-0.0009840816230712575	-0.00328336748444619	-0.001263980082382699	0.009405090429688463	-0.006002244996901281	0.0016141126756502632	0.0012303890241128817	0.010050856426269066	-0.015328007753362363	-0.016953422328055086	-0.009765569009735995	-0.007276134094555615	-0.0030465978261601905	0.005622100214775469	0.003932025834866521	0.0013243354209053941	-0.014902922934593728	0.004665796018254156	7.951564586242759e-05	-0.007475493405301728	-0.0004065841378671862	-0.002290519136393087
total_word_count_screen_min_medical_original	-0.024905731307254514	-0.04519753289012593	-0.021227025800614703	-0.029160506909057474	-0.03267778322993029	0.09928490903990074	0.0004290261791985695	-0.02852268707749247	0.015855964756607197	0.052788377338797224	-0.033313750746855456	-0.01311778806964811	0.004460697152767853	0.02122396625466258	-0.001600009689495072	-0.005769640467676832	-0.008841509000858824	0.016024608101419355	0.013639965661689787	0.01603920174460367	0.0010165648236779706	-0.0120104804285785	-0.008972113651085776	0.019838673091360594	-0.003681778316270586	0.019600291552131537	-0.008526710073903722	0.037802806432680074	0.00042575740975735454	0.014492704208367258	0.01921415577719128	0.010507644617285254	-0.003968754102214805	0.0015600914394121666	-6.005952231125694e-05	0.01148054085879982	-0.013007453004966012	-0.021994376849660116	-0.009915527936275684	0.000771026045927099	0.00040751955194099054	-0.0016322240078336003	0.002944082853882744	-0.008150831808660905	-0.007338522457936669	-0.004648723048511366	0.003793870965279988	-0.009494897022597428	0.012419425257413054	-0.019259210900808187
total_word_count_screen_min_medical_simple	-0.03325036507645781	-0.01837171997640019	-0.04233900871783589	-0.03184301415261349	0.07236191970169249	-0.0644966975213698	0.01002881516608711	-0.03682110459407929	0.019616339166581623	0.037849804129808595	-0.026822370299443943	-0.024507564481102213	-0.03074596179911431	-0.0036873606512900243	0.013294085842198407	0.014356852636944271	0.00045323887895919537	0.009329899463743367	0.009418510591583001	-0.003916310781410838	0.005947677255120932	-0.016466162347681026	-0.0007817682928957514	0.018565228182710846	0.019624977049264334	0.0009424983577596632	-0.0034001113677395163	0.015597418258680553	-0.010613362631905094	-0.008581758737227614	-0.005743960598869914	-0.0075081567583901694	0.006779406707220012	0.010581385299169835	0.0004192338883595533	0.002767829817757476	0.00013782104914054384	-0.004706868203920039	-0.007041267055322622	-0.005604287656529241	-0.008160803268667244	0.01905289667114849	-0.0022644085419674764	-0.0032591084359130432	-0.0024216341987495327	0.01358116895526419	0.016989093226503132	-0.01725680819387465	-0.009576222940933103	0.022968883789433035
total_word_count_screen_max_clinical_original	-0.051421527780313954	-0.051410185243011025	-0.017641487319097194	-0.039610904849963914	0.02114262707550688	-0.011064789942477789	0.007264543593226371	-0.001894422490326741	-0.03244144888095363	-0.04937383312928875	0.0032011639428557092	-0.019499769917839742	-0.007574425068048734	0.015331414802821415	0.020320598807039694	-0.007882281615951928	0.0037536852005018015	-0.010808814475791807	0.015016194149929898	-0.010326436236913709	0.0008728434762631166	-0.0027558882946534594	0.0026265493998954607	-0.00656884705583748	-0.005982376613327801	-0.015563946877277732	-0.0034094302852857037	-0.0052633116909947455	-3.3532775008441287e-06	-0.003580149515119217	0.0127056180224843	-0.016180856944964277	-0.0035849637275935826	-0.008464451166747678	-0.001670630371306236	-0.00150906439917937	-0.000917144454244725	0.0028063275668477002	0.00460295734231889	-0.0022245054587085407	-0.0016739788565729233	-0.010311022171602962	0.005682250225316869	-0.0027985113812803992	0.0050972615733841774	0.004119595423491437	0.0014631532720656233	-0.004506128577322902	0.009927301420228083	0.012889754426413783
total_word_count_screen_max_clinical_simple	-0.001978794236704114	0.04687208834381013	0.04131172117068659	-0.09225649219538619	-0.037572844803661694	-0.013777392693491361	-0.01333865717329152	0.008684890559462078	-0.014504885708895271	0.012899982548352723	-0.006204080657188469	-0.00879286220595437	0.014906536570568467	-0.000180918461703659	-0.005741834715309852	0.005060939937239012	-0.012404374528321525	-0.006480249450805637	-0.017110138612525052	0.016988854584317422	-0.0002461306191346539	0.012569012583526277	-0.006141920341031665	-0.03225224117996364	0.007724804151721596	-0.01961632465515328	-0.0038770903721986917	0.005810699136780258	0.01447886518099486	0.00015084033862751648	0.012640500783554259	0.0043291282323043925	-0.0018596575042452725	-0.018423394547022357	0.0008138930901192493	-0.0034774646152329163	-0.0010855017831587544	-0.014894886525154902	0.006226305124901976	-0.005928312322478211	0.007076379800844417	-0.015542225289963232	0.011510738370555442	0.00949935029537003	-0.009297315916703179	-0.0077279607549764285	-0.00665736365318766	0.004515869321402565	0.0034896772319087245	-0.005933921398445185
total_word_count_screen_max_medical_original	-0.028322736199663315	-0.06672828426752916	0.05549615484769922	-0.003882500598317607	-0.035765032254619716	7.114957131907624e-05	0.009564009410355586	0.015706026399487497	0.005096710655088973	0.055080390694621374	-0.03335478165789795	-0.0189058606190666	-0.0013201113734118677	0.0057226060345239495	-0.002812135021431371	0.017447254926575548	0.0007688770385765836	0.005735512911481676	0.006890155787014244	0.019119865583512866	0.004121002853448042	-0.008265908855294907	0.008775263293261882	0.0034499456372883565	0.005617520548356623	0.013150393518075898	-0.01137500253955552	0.017598128071667243	0.0030029448869081502	0.00937986301484474	0.022197203410457826	-0.004300697604781485	0.0037944728633355403	-0.007742872456206546	-0.001994661827547952	-0.0006258592832815808	-0.003917323045625052	-0.02127301543192424	-0.0026354551243601997	0.0016615257389561776	-0.0027285547828832094	-0.0038548940920179416	0.0036307177791469834	-0.004484760924376295	-0.004664567286304493	-0.0050864411762226195	0.00889338298989869	-0.00665288226768195	0.013037806421455562	0.024568116400477152
total_word_count_screen_max_medical_simple	-0.037663457551270506	0.0001004477601135398	-0.07111733278609884	-0.03759377954199619	0.03258484931952704	-0.04469906398528888	-0.011896557862894253	-0.02314726731997523	0.02131382513574407	0.046398880614549054	-0.028069536057176665	-0.02045531172849644	-0.005820020946200029	0.0038856274174263014	0.01099925795955973	0.008524884805797743	-0.0027564839944708625	0.00890122996752685	0.006683653510475366	0.0005495866926586247	0.00283428273807731	-0.015671484800387155	-0.008838248326497855	0.012920924975517598	0.02114775528727776	0.000656540723642175	-0.0011758227362863804	0.018349849685665214	-0.008152280454853921	-0.0033770118793647226	-0.0031631447079915496	-0.000855549218322949	0.006450905831661423	0.009995379703572468	0.001342932936787934	0.0041017974377485136	0.0023106915815134183	-0.003311680751999195	-0.005501806011404854	-0.005124149514186814	-0.0017411223216305155	0.015598028324307876	-0.00033745376535831756	-0.0033777910896509505	-0.0012532501496688876	0.01008042621573304	0.014564968791400122	-0.01767553884597162	-0.009383197239747456	0.00906727423364498
total_word_count_text_mean_clinical_original	-0.046339534381835454	-0.04270303690674066	-0.015317848383346454	-0.04006882391513216	0.013851676855546651	0.014392613983226523	-0.06833875274280252	-0.018806820415060974	0.00023348436497541505	-0.07479194727837865	0.009217024883519139	0.005305152077962256	-0.0073014648792322084	0.009026475332448379	0.006530665008753486	-0.002808687523347591	-0.00019677612019582594	-0.013831361343968786	0.012145241291634665	-0.022806373906612623	-0.0007418637049663477	0.006654528007084837	0.002670276768680878	0.0014050528478744195	-0.005130033823769252	-0.03212193813994441	0.0026950568566362874	-0.005297216291794688	-0.001518534376601488	-0.003929648674870904	0.0012961707756905532	-0.006087293696887694	-0.003950604701688629	-0.00941382888171337	-0.0013102924661465474	-0.0007945627280328457	-0.0046554155912241655	0.004097423261621943	0.002721869389885417	-0.003129480999737944	0.0031984837830832604	-0.005127359072892802	0.007300801314142431	0.0003262525786079307	-0.0034799182722949715	0.004697082126939809	-0.002340186990942207	-0.0065677695678158805	0.009099012025414521	0.01387564950600064
total_word_count_text_mean_clinical_simple	-0.0004266597760869038	0.027398991502013182	0.06870538083033118	-0.027058204936329017	-0.060535909584366124	-0.062042026401432665	-0.03857133113460357	0.05051248324565664	-0.007677825291496875	0.0029133056730931434	0.001323161346559783	0.004126866781864933	0.02480113720747888	-0.009450789652167144	-0.01133108178510589	0.017463810425240867	-0.0020101924634330325	-0.014208296958328584	-0.018944796088800606	0.01119523004069967	-0.0010398153287928924	0.015034757683755142	0.005583824491824066	-0.03449166334901979	0.011126333962549678	-0.02086478869378822	-0.00026251032964562073	-0.01407926244165171	0.012136525700763885	0.00017915509081722797	0.007434738847328818	-0.0012168514991377259	0.004467427168572218	-0.018885232891428152	-0.000372592211968433	-0.0110827862831146	0.007764366245303509	-0.00465771340206844	0.010729862895032341	-0.0016739431372073306	0.008157374679255052	-0.012748098520455317	0.008497379818754794	0.009392160836432479	-0.003880809758359114	-0.008162185947580116	-0.0041371971924437844	0.005953006739261531	0.002662922033818515	-0.006312158464783255
total_word_count_text_mean_medical_original	-0.012739810122006942	-0.056640367982948546	0.06464372257178914	-0.0038344873176198746	0.04937606387046789	-0.0468919431366427	0.03727390305597807	-0.014547778982331913	0.001058293076093823	0.02049672889160513	-0.01819369973937455	-0.019660701000244106	-0.039828509986470084	-0.00954578890597139	0.0040672626071105765	0.02010029189383505	0.00475547016346262	0.0036573278902261933	0.006924030810734822	0.0030988665289846513	0.007385269619610787	-0.006703508322030615	0.015657835381291892	0.009158031203158293	0.004968219351476945	0.00485420059989021	-0.009234453295761086	0.005679036649215555	-0.002780080050139246	-0.004915231366253878	0.006440858282954224	-0.013321138325390594	0.0037325398283440223	-0.0025923008254469305	-0.0021651427965782848	-0.002709470463293182	-0.004079346188411228	-0.013072649590339857	-0.0035713742591367836	-0.0012423386950455493	-0.01133000144592874	0.005146699203487451	-0.0006690949047441779	-0.001552590820694476	-0.004375138078263073	0.004441321025668854	0.010228848254026817	-0.00486512955671762	0.004076111921800753	-0.0007871465160905817
total_word_count_text_mean_medical_simple	-0.01217019950398279	0.04544185675486564	-0.08029846698851122	-0.023195691145480268	-0.0523836806186201	0.020449605439941416	-0.01625358092256242	0.01919682628813461	-0.0061957136328691445	0.02084876030369563	-0.003096521088447488	-0.0025455746735249265	0.04276391070222605	0.01609435357115641	0.004159851493687252	-0.01516400954848848	-0.005877072649852855	0.001003979904926445	-0.003833018040224881	0.008462446458961112	-0.005263053340932034	-0.0031833079622235797	-0.018884596790544318	-0.011291348522163114	0.005190846890877062	0.0018461423294410678	0.003794818195780521	0.006042551079269146	0.002927246813275772	0.006564824291419866	0.003715386206891821	0.009284162051343485	-0.0005210296276977863	0.0026204353933691146	0.0022869349388381687	0.0035361012601400075	0.00583310078581703	0.005245140420426127	0.002719831308023678	-0.0006453550585652748	0.010009370330530037	-0.004513457861756177	0.002483014457483652	-0.0008989934758542974	0.0053868736277590725	-0.0032551682919442697	-0.002268738816608701	-0.0022860724996715998	-0.003826294534528118	-0.00734616525696616
total_word_count_text_std_medical_original	-0.01015529207840245	-0.03724382928580926	0.026809298004239535	0.037245181528222	0.05603852760746542	-0.10036347445918327	0.04696624698133414	0.013652932443910746	-0.009662268580688214	0.0072706322220941165	-0.004051046457512397	-0.017298240341668082	-0.027988015744522622	-0.012640019767343899	0.011849750242602316	0.016689697215239333	0.01304310323729587	-0.0016267510219033568	0.005317061235612471	-0.004606148118009973	0.005313699701638091	-0.009368312330428757	0.015461535953033909	0.0038440448951986847	0.008605078411458814	0.005858187469751572	-0.0033321172651114596	-0.013763133309543487	-0.007071999855811326	-0.009466560408925994	-0.0035044692723256183	-0.019571330116130308	0.0077180705570461736	0.004375323662629946	-0.0016552583175296273	-0.006854131417387638	0.007523516755260725	0.005531725199727991	0.001181879074716289	0.0004648101119451298	-0.010757998185925894	0.00940776864363204	-0.005515595774081385	-0.0020758877510252023	0.007203745165295589	0.008469297686508588	0.012192761455349286	-0.0035312132453329216	-0.005152334305744565	0.006904018354729619
total_word_count_text_std_medical_simple	-0.00836589918010675	0.014150648216985468	-0.04238436113737039	-0.04850037874017322	-0.048632885412720823	0.10316494621756415	-0.03589693882464653	-0.024656833855902876	0.015549082855676329	0.022673174831570244	-0.014132291749708783	0.003759922985390244	0.022441312859846352	0.018348259557765534	-0.00706746319129039	-0.013703370106674929	-0.013894529379865354	0.008608079605269338	0.0017718854766612595	0.009953436605252056	-0.0031978512620869336	-0.00011398375380361481	-0.01716103014893671	0.005597462461609389	-0.0038226644322432906	0.0026413506974608952	-0.0008634246601845856	0.027609261010743846	0.0043468414770691365	0.011728165931076525	0.009391424216604128	0.018452029356252238	-0.006222581991162039	-0.0011193385471023178	0.0015501402575896868	0.010121172028908478	-0.009839368949383422	-0.012827889151783315	-0.0052824570672985165	-0.001197713636938661	0.008123030883599416	-0.005316355768237175	0.005387414909054327	-0.0018432824105725498	-0.008205997942096033	-0.006348250348747361	-0.005348123078757473	-0.0038543319941893098	0.006535941897412337	0.007561069327192008
total_word_count_text_min_clinical_original	-0.046339534381835426	-0.04270303690674066	-0.015317848383346457	-0.04006882391513216	0.013851676855546655	0.01439261398322652	-0.06833875274280252	-0.018806820415060987	0.00023348436497540662	-0.07479194727837865	0.00921702488351913	0.005305152077962259	-0.007301464879232206	0.00902647533244838	0.00653066500875349	-0.0028086875233475925	-0.00019677612019582992	-0.013831361343968788	0.012145241291634662	-0.022806373906612623	-0.0007418637049663454	0.006654528007084838	0.0026702767686808777	0.0014050528478744184	-0.005130033823769248	-0.03212193813994443	0.002695056856636285	-0.005297216291794687	-0.001518534376601489	-0.003929648674870903	0.0012961707756905523	-0.006087293696887696	-0.003950604701688629	-0.009413828881713372	-0.0013102924661465547	-0.0007945627280328445	-0.004655415591224168	0.004097423261621942	0.0027218693898854174	-0.0031294809997379465	0.00319848378308326	-0.005127359072892803	0.00730080131414243	0.00032625257860793063	-0.0034799182722949733	0.004697082126939809	-0.0023401869909422095	-0.006567769567815881	0.009099012025414516	0.01387564950600064
total_word_count_text_min_clinical_simple	-0.0004266597760869038	0.027398991502013182	0.06870538083033118	-0.027058204936329017	-0.060535909584366124	-0.062042026401432665	-0.03857133113460357	0.05051248324565664	-0.007677825291496875	0.0029133056730931434	0.001323161346559783	0.004126866781864933	0.02480113720747888	-0.009450789652167144	-0.01133108178510589	0.017463810425240867	-0.0020101924634330325	-0.014208296958328584	-0.018944796088800606	0.01119523004069967	-0.0010398153287928924	0.015034757683755142	0.005583824491824066	-0.03449166334901979	0.011126333962549678	-0.02086478869378822	-0.00026251032964562073	-0.01407926244165171	0.012136525700763885	0.00017915509081722797	0.007434738847328818	-0.0012168514991377259	0.004467427168572218	-0.018885232891428152	-0.000372592211968433	-0.0110827862831146	0.007764366245303509	-0.00465771340206844	0.010729862895032341	-0.0016739431372073306	0.008157374679255052	-0.012748098520455317	0.008497379818754794	0.009392160836432479	-0.003880809758359114	-0.008162185947580116	-0.0041371971924437844	0.005953006739261531	0.002662922033818515	-0.006312158464783255
total_word_count_text_min_medical_original	0.00589174530106845	-0.01040484875437784	0.00672740274881	-0.05040054525398506	-0.008680889586506101	0.12690605258671572	-0.016495601109882733	-0.05526931121644482	0.016879016068291012	0.003947532066577241	-0.010481238003760324	0.005591433909245562	-0.009876828362660116	0.011548345293277421	-0.010042552658326901	-0.011317396652589648	-0.014055286985071861	0.010708150256389872	0.005314202773273079	0.005256861083268866	-1.5095037518483006e-05	0.003156061981220374	-0.008507305976293166	0.015382007674696026	-0.013325268794114196	0.002752904798795184	-0.004245795403370545	0.03027656858326269	0.0038150960747797623	0.008492734852884275	0.008602676476415366	0.016047361866364882	-0.010020484386599767	-0.003022970883675476	0.000338810751468176	0.011292156177481175	-0.01880514967167436	-0.019828081906655432	-0.009094152884150488	-0.001388946641564177	0.001298406058737876	-0.004948453937448002	0.004539880280077947	-0.0012985037247114732	-0.014233348361783742	-0.005416956051442344	-0.007436490546184375	-0.0005405697672623108	0.011145511433317466	0.03126615887554758
total_word_count_text_min_medical_simple	-0.000997403124576668	0.029167742996696864	-0.030933682650976218	0.034209660121607297	-0.0051211929357616185	-0.09803135078801478	0.06877304085920595	0.06289670304196246	-0.049019685128560746	0.0007586063899124242	0.015103274060481713	-0.017868617442465436	0.02340911776962291	0.0009353340715287225	0.019168039320105152	-0.00700361729361606	0.011847951791315786	-0.008962928333959641	-0.005490870420699162	0.004889819912235213	-0.0019708027547851526	-0.005709910163103506	-0.000296905735004852	-0.02643172893485009	0.004914947987464617	0.007871950588377818	0.001899474608240655	-0.02808992043136925	0.000943136321314481	-0.00513951577720327	0.001142377589595276	-0.016419763362985788	0.005015692198275921	0.0024964164535684345	0.0003190051666282265	-0.008584318350510238	0.019158074376457418	0.020440043367307	0.011327941867483865	0.002046481419022273	-0.00040049024839048823	-0.005663570400786096	-0.0039342479076920085	-0.000111116493012731	0.020646991662697938	0.0012853855611009983	0.0025740371103155596	0.006486484457712018	-0.008996431089885423	-0.0028383439787759163
total_word_count_text_max_clinical_original	-0.046339534381835454	-0.04270303690674066	-0.015317848383346454	-0.04006882391513216	0.013851676855546651	0.014392613983226523	-0.06833875274280252	-0.018806820415060974	0.00023348436497541505	-0.07479194727837865	0.009217024883519139	0.005305152077962256	-0.0073014648792322084	0.009026475332448379	0.006530665008753486	-0.002808687523347591	-0.00019677612019582594	-0.013831361343968786	0.012145241291634665	-0.022806373906612623	-0.0007418637049663477	0.006654528007084837	0.002670276768680878	0.0014050528478744195	-0.005130033823769252	-0.03212193813994441	0.0026950568566362874	-0.005297216291794688	-0.001518534376601488	-0.003929648674870904	0.0012961707756905532	-0.006087293696887694	-0.003950604701688629	-0.00941382888171337	-0.0013102924661465474	-0.0007945627280328457	-0.0046554155912241655	0.004097423261621943	0.002721869389885417	-0.003129480999737944	0.0031984837830832604	-0.005127359072892802	0.007300801314142431	0.0003262525786079307	-0.0034799182722949715	0.004697082126939809	-0.002340186990942207	-0.0065677695678158805	0.009099012025414521	0.01387564950600064
total_word_count_text_max_clinical_simple	-0.0004266597760869038	0.027398991502013182	0.06870538083033118	-0.027058204936329017	-0.060535909584366124	-0.062042026401432665	-0.03857133113460357	0.05051248324565664	-0.007677825291496875	0.0029133056730931434	0.001323161346559783	0.004126866781864933	0.02480113720747888	-0.009450789652167144	-0.01133108178510589	0.017463810425240867	-0.0020101924634330325	-0.014208296958328584	-0.018944796088800606	0.01119523004069967	-0.0010398153287928924	0.015034757683755142	0.005583824491824066	-0.03449166334901979	0.011126333962549678	-0.02086478869378822	-0.00026251032964562073	-0.01407926244165171	0.012136525700763885	0.00017915509081722797	0.007434738847328818	-0.0012168514991377259	0.004467427168572218	-0.018885232891428152	-0.000372592211968433	-0.0110827862831146	0.007764366245303509	-0.00465771340206844	0.010729862895032341	-0.0016739431372073306	0.008157374679255052	-0.012748098520455317	0.008497379818754794	0.009392160836432479	-0.003880809758359114	-0.008162185947580116	-0.0041371971924437844	0.005953006739261531	0.002662922033818515	-0.006312158464783255
total_word_count_text_max_medical_original	-0.011793417204952385	-0.05587337340707434	0.05133214716360988	0.013030198772442712	0.05867061907548623	-0.06083862934047323	0.04507826374213666	-0.009938144112890405	-0.001678138840829802	0.015914681353999757	-0.014065676183942713	-0.019585329876787967	-0.04010623827926781	-0.010469751122632697	0.007427557206477715	0.018568167453352595	0.007999204481817929	0.0031286050825492183	0.008268572165327743	-0.000407464194316162	0.007128763814666422	-0.008864945337606588	0.01622005915036733	0.010785862244654743	0.005118104885509757	0.00710408039499799	-0.00767251146383479	0.00037667742844756	-0.00528989414075875	-0.006622856380978704	0.002783439762054203	-0.015905368111764556	0.0047874728339928055	0.0010129485697820389	-0.002114261999853551	-0.003370988062040613	-0.0011925696856222964	-0.0071420237475677455	-0.0030397242808466876	-0.000482750503454048	-0.012386319012038604	0.007743721252991871	-0.0030424527286378503	-0.002542315578894676	-0.0005096871577400935	0.006534024383508995	0.011517991659642804	-0.0049098645898491946	0.0011986116373688288	-0.037681170744552815
total_word_count_text_max_medical_simple	-0.011484616115403275	0.03915810461358644	-0.0743704112221299	-0.032240323767515795	-0.057351066512210024	0.047401563773445676	-0.011962649719949599	0.011170512848692278	-0.006535868055865228	0.024512337971582587	-0.0062010594162748775	-0.0036906567274516927	0.04135272594939798	0.01953030831989896	0.002826864365600659	-0.01782685155982878	-0.00831107859865835	0.003395869456131582	-0.002291953852460583	0.011613520109272933	-0.0051156635710656205	-0.0031732930285876225	-0.02004094428355285	-0.009221456978377672	0.0015721002543782948	0.004611818979472509	0.0018813869351365638	0.012483963130332018	0.004371557005060437	0.009101557487512929	0.00789736135883054	0.011600478846881014	-0.0027371306035382224	0.0012919768025171205	0.0021793763954261088	0.005691616089894521	0.0019747274110898587	0.00019367934329144035	0.0011276042529569273	-0.0005162807789952935	0.009882013771304713	-0.007003207394778031	0.0034988677135387113	-0.0016056172635917313	0.003138675622402468	-0.005170547165031267	-0.0037252663065901	-0.0017927774720030208	-0.0003055079240778773	0.06427649695453382
word_frequency_screen_mean_clinical_original	-0.051190552998703905	-0.04215069975628315	-0.02997484657287128	-0.039514994225173544	-0.01571973464719953	0.00109453434910269	0.025114903731297863	0.023351799930399788	-0.05059327682934725	-0.03299125685899971	0.0032748316134722484	-0.022697825021150624	0.020545827981744404	0.028079765288286578	0.013891098005168636	-0.010788900438197677	0.0022589879532662212	-0.007315204704833324	0.014487719764303592	0.012906683347833773	-0.003881741287364707	-0.008987865297184055	-0.005631573953903872	-0.016652352997024947	-0.00814921786229576	-0.016300443150310328	-0.016121461617434517	-0.02699770993982758	0.006208656524110751	-0.0012664056311846926	0.016648006058315987	-0.019459127556107094	-0.02297144697283196	-0.02204068954845928	-0.008715509410485107	-0.0005413346734740877	0.015351701893781471	-0.00678403962400334	0.0013924233292291648	-0.0024471515563385875	-8.653098307799126e-05	-0.0023275492314975632	-0.005201303904603714	-0.020089595046997675	0.006836698014873997	0.007679419825544594	0.016626158142126146	0.012507258680508273	0.01418390821435175	0.01277558120915685
